rank,name,followers,er,audience_country,topic_of_influence,potential_reach,_platform,_country,_is_global,_year,category_unified,category_status,id,topic_of_influence_en
31,JIMENEZ❤️ @anyelo_x05,942300.0,,Dominican Republic,,282700.0,tiktok,dominican-republic,False,2024,,,,
32,Joel zapata marco @joel_zapata,934000.0,0.2,Dominican Republic,,280200.0,tiktok,dominican-republic,False,2024,,,,
33,LLÁMAME ORI❤️ @oriana_asencio,908800.0,,Dominican Republic,Business and Finance,272600.0,tiktok,dominican-republic,False,2024,Knowledge&Info,MAPPED,,
34,Alvin Gomes @alvingomes,907500.0,,Dominican Republic,,272300.0,tiktok,dominican-republic,False,2024,,,,
35,Marlynmar22 @marlynmar22,907200.0,0.1,Dominican Republic,Fitness and Health,272200.0,tiktok,dominican-republic,False,2024,Sports,MAPPED,,
36,Darlyn castillo @darlyncastillo09,904200.0,,Dominican Republic,,271300.0,tiktok,dominican-republic,False,2024,,,,
37,Rubén Adalberto🇩🇴🌎 @rubenadalberto01,898700.0,,Dominican Republic,,269600.0,tiktok,dominican-republic,False,2024,,,,
38,Chris @crismayridiazjavier,885400.0,,Dominican Republic,,265600.0,tiktok,dominican-republic,False,2024,,,,
39,Gilda🌙💜 @morechulaa,881100.0,,Dominican Republic,Beauty and Self Care,264300.0,tiktok,dominican-republic,False,2024,Beauty&Fashion,MAPPED,,
40,tumbaoreyes @tumbaoreyes,871500.0,,Dominican Republic,,261500.0,tiktok,dominican-republic,False,2024,,,,
41,El Panda Vines 🐼 @pandaviness,869600.0,,Dominican Republic,Funny,260900.0,tiktok,dominican-republic,False,2024,Entertainment,MAPPED,,
42,Alejandra Plasencia @alejpm_,855800.0,,Dominican Republic,,256700.0,tiktok,dominican-republic,False,2024,,,,
43,Yoka😻🤤 @yoka_acosta,848000.0,,Dominican Republic,,254400.0,tiktok,dominican-republic,False,2024,,,,
44,Michael morillo @morillooficiall,840100.0,,Dominican Republic,,252000.0,tiktok,dominican-republic,False,2024,,,,
45,Yulissa Garcia @yulissagarcia06,810200.0,,Dominican Republic,,243100.0,tiktok,dominican-republic,False,2024,,,,
46,Adrián Graff @adriancabrerard,806600.0,,Dominican Republic,,242000.0,tiktok,dominican-republic,False,2024,,,,
47,Ju @tu_zar_win2,806300.0,,Dominican Republic,,241900.0,tiktok,dominican-republic,False,2024,,,,
48,Steisy Mora @steisymora0,805300.0,,Dominican Republic,,241600.0,tiktok,dominican-republic,False,2024,,,,
49,emil_editzz @emil_editzz,802400.0,,Dominican Republic,,240700.0,tiktok,dominican-republic,False,2024,,,,
50,Aylin Alcántara @aylinalcantara25,800900.0,,Dominican Republic,,240300.0,tiktok,dominican-republic,False,2024,,,,
51,Emely @imemely_24,799900.0,,Dominican Republic,,240000.0,tiktok,dominican-republic,False,2024,,,,
52,Yenny Silva @diomara_22,795200.0,,Dominican Republic,,238600.0,tiktok,dominican-republic,False,2024,,,,
53,Micael Azar @micaelazar,793300.0,,Dominican Republic,Funny,238000.0,tiktok,dominican-republic,False,2024,Entertainment,MAPPED,,
54,Yamelis Acosta🔥🍓 @meliifresaa1,792400.0,,Dominican Republic,,237700.0,tiktok,dominican-republic,False,2024,,,,
55,Jose Ramon 🇩🇴 @jose05dr,791300.0,,Dominican Republic,Entertainment and Music Business and Finance,237400.0,tiktok,dominican-republic,False,2024,Knowledge&Info,MAPPED,,
56,eli001dr @eli001dr,779300.0,,Dominican Republic,,233800.0,tiktok,dominican-republic,False,2024,,,,
57,𝐋𝐲𝐫𝐢𝐜𝐬 @joel.lyrics,769800.0,0.2,Dominican Republic,,230900.0,tiktok,dominican-republic,False,2024,,,,
58,Melaza Empire @melazaempire,755200.0,,Dominican Republic,Business and Finance,226600.0,tiktok,dominican-republic,False,2024,Knowledge&Info,MAPPED,,
59,Jay Munee DIY @jaymuneediy,739600.0,,Dominican Republic,DIY and Life Hacks Home and Garden,221900.0,tiktok,dominican-republic,False,2024,Lifestyle,MAPPED,,
60,Amilcar Castillo @oficialamilcar,737300.0,0.4,Dominican Republic,Acting and Drama,221200.0,tiktok,dominican-republic,False,2024,Entertainment,MAPPED,,
61,La Materialista @lamaterialista1,729800.0,,Dominican Republic,,218900.0,tiktok,dominican-republic,False,2024,,,,
62,OnlyBladi @onlybladi,726800.0,,Dominican Republic,,218000.0,tiktok,dominican-republic,False,2024,,,,
63,𝑪𝒂𝒓𝒅𝒊 𝑩 @belcalis.17,711100.0,,Dominican Republic,,213300.0,tiktok,dominican-republic,False,2024,,,,
64,Barbie_lufo @barbie_lufo,710100.0,,Dominican Republic,,213000.0,tiktok,dominican-republic,False,2024,,,,
65,Soy Shovanny @soyshovanny.......gio,701100.0,,Dominican Republic,,210300.0,tiktok,dominican-republic,False,2024,,,,
66,Sigan Viendo 😂🇩🇴 @beatolyrics,699000.0,,Dominican Republic,,209700.0,tiktok,dominican-republic,False,2024,,,,
67,Oscartnt @oscartnt,689200.0,,Dominican Republic,,206800.0,tiktok,dominican-republic,False,2024,,,,
68,Oscar G @netflix_ultra,686400.0,,Dominican Republic,,205900.0,tiktok,dominican-republic,False,2024,,,,
69,Melaza YT @melazayt,684000.0,,Dominican Republic,,205200.0,tiktok,dominican-republic,False,2024,,,,
70,Melissa Christina Zerhau @melissazerhau,677800.0,,Dominican Republic,Entertainment and Music,203300.0,tiktok,dominican-republic,False,2024,Music,MAPPED,,
71,THE CAMPERITO RD YT @the_camperito_rd,673100.0,,Dominican Republic,,201900.0,tiktok,dominican-republic,False,2024,,,,
72,🐻Adrián_R🐻 @adrian.0305,669100.0,0.1,Dominican Republic,,200700.0,tiktok,dominican-republic,False,2024,,,,
73,De todo un poco @marlon_clips24,667600.0,,Dominican Republic,,200300.0,tiktok,dominican-republic,False,2024,,,,
74,Kingcam @k1ngcam1,658800.0,,Dominican Republic,,197600.0,tiktok,dominican-republic,False,2024,,,,
75,Sulay Mercedes Marti @dra.sulay,658000.0,,Dominican Republic,,197400.0,tiktok,dominican-republic,False,2024,,,,
76,YERLIN JEREZ @yerlinjereze,646000.0,,Dominican Republic,,193800.0,tiktok,dominican-republic,False,2024,,,,
77,nadieescomotuyeseestupoder @albanniaquezada,645500.0,0.1,Dominican Republic,,193700.0,tiktok,dominican-republic,False,2024,,,,
78,✨Yardelis Martinez✨ @yardelis_martinez,628700.0,,Dominican Republic,,188600.0,tiktok,dominican-republic,False,2024,,,,
79,Estarlin Perez @estarlinperez011,628200.0,,Dominican Republic,,188500.0,tiktok,dominican-republic,False,2024,,,,
80,Beriz boo @berizboo,623200.0,,Dominican Republic,,187000.0,tiktok,dominican-republic,False,2024,,,,
81,R A F A E L 🌴 @rafaelrodriguez08,603000.0,,Dominican Republic,Entertainment and Music,180900.0,tiktok,dominican-republic,False,2024,Music,MAPPED,,
82,Teammelmelada @teammelmelada,602700.0,0.4,Dominican Republic,,180800.0,tiktok,dominican-republic,False,2024,,,,
83,FlowLyricsHD @flowlyricshd,602100.0,0.2,Dominican Republic,,180600.0,tiktok,dominican-republic,False,2024,,,,
84,@Josuegrullon_ @josue_f5,597300.0,,Dominican Republic,Video Gaming,179200.0,tiktok,dominican-republic,False,2024,Tech&Gaming,MAPPED,,
85,Baby yunior Barber @babyyunior,596400.0,,Dominican Republic,,178900.0,tiktok,dominican-republic,False,2024,,,,
86,Erick Sanchez @wolflamusica,591000.0,,Dominican Republic,Entertainment and Music,177300.0,tiktok,dominican-republic,False,2024,Music,MAPPED,,
87,Yerinson Jesús Aybar @mampula_matine,590000.0,,Dominican Republic,,177000.0,tiktok,dominican-republic,False,2024,,,,
88,latinaygringo @latinaygringo,579700.0,,Dominican Republic,,173900.0,tiktok,dominican-republic,False,2024,,,,
89,Wander santana @wandersantana99,574500.0,,Dominican Republic,,172400.0,tiktok,dominican-republic,False,2024,,,,
90,Sparta Group 🏆 @spartagroupdr,574200.0,,Dominican Republic,Entertainment and Music,172300.0,tiktok,dominican-republic,False,2024,Music,MAPPED,,
91,Ismaél @ismaelsantanaxo,573400.0,0.1,Dominican Republic,,172000.0,tiktok,dominican-republic,False,2024,,,,
92,Angel La Volanta @angellavolanta01,572800.0,,Dominican Republic,,171800.0,tiktok,dominican-republic,False,2024,,,,
93,Christian😛 @christianjp._,572500.0,,Dominican Republic,,171800.0,tiktok,dominican-republic,False,2024,,,,
94,Elis Feliz @elisfeliz26,572300.0,,Dominican Republic,,171700.0,tiktok,dominican-republic,False,2024,,,,
95,C. Gomez @carmenrg87,570200.0,,Dominican Republic,,171100.0,tiktok,dominican-republic,False,2024,,,,
96,𝐷𝑂𝑆𝐼 𝐿𝐸𝑇𝐴𝐿 💠 @dosiletal,567900.0,,Dominican Republic,,170400.0,tiktok,dominican-republic,False,2024,,,,
97,KidTheWiz @kidthewiz,566800.0,,Dominican Republic,Fashion,170000.0,tiktok,dominican-republic,False,2024,Beauty&Fashion,MAPPED,,
98,Isaela Reyes @mexicohondurasfam,566300.0,,Dominican Republic,family,169900.0,tiktok,dominican-republic,False,2024,Lifestyle,MAPPED,,
99,pamelainfante15 @pamelainfante15,564200.0,,Dominican Republic,,169300.0,tiktok,dominican-republic,False,2024,,,,
100,Rens.. 😁 @rensiijr,561000.0,,Dominican Republic,,168300.0,tiktok,dominican-republic,False,2024,,,,
1,Kelly y David @busta_brothers,19500000.0,,Ecuador,Entertainment and Music,5900000.0,tiktok,ecuador,False,2024,Music,MAPPED,,
2,arelí tutoriales @otracuentadetutoriales,6600000.0,,Ecuador,Education Upskilling,2000000.0,tiktok,ecuador,False,2024,Knowledge&Info,MAPPED,,
3,Mauro @mauro_mt2,4600000.0,,Ecuador,,1400000.0,tiktok,ecuador,False,2024,,,,
4,yilda banchon @yildabanchon,4400000.0,,Ecuador,Entertainment and Music,1300000.0,tiktok,ecuador,False,2024,Music,MAPPED,,
5,samiaalava @samiaalava,2700000.0,,Ecuador,,810000.0,tiktok,ecuador,False,2024,,,,
6,Gina López @ginaalopeez,2500000.0,,Ecuador,,750000.0,tiktok,ecuador,False,2024,,,,
7,LOGO AJ21 @logoaj21,2200000.0,0.2,Ecuador,Arts and Crafts,660000.0,tiktok,ecuador,False,2024,Lifestyle,MAPPED,,
8,Anny🇪🇨 @annyborja2,2000000.0,,Ecuador,,600000.0,tiktok,ecuador,False,2024,,,,
9,Shailyn Garzón Merchán @shailyngarzon,2000000.0,,Ecuador,,600000.0,tiktok,ecuador,False,2024,,,,
10,Chrisx Trejo @chrisxtrejo,1900000.0,,Ecuador,,570000.0,tiktok,ecuador,False,2024,,,,
11,mafernandapr @mafernandapr,1800000.0,,Ecuador,,540000.0,tiktok,ecuador,False,2024,,,,
12,macias.ff @macias.ff,1700000.0,,Ecuador,,510000.0,tiktok,ecuador,False,2024,,,,
13,GlamecStudio @glamec,1600000.0,0.3,Ecuador,,480000.0,tiktok,ecuador,False,2024,,,,
14,Artur Perchuk @_justspinning_,1500000.0,,Ecuador,,450000.0,tiktok,ecuador,False,2024,,,,
15,Stechell @stechell,1500000.0,,Ecuador,,450000.0,tiktok,ecuador,False,2024,,,,
16,BabyLeoff @babyleoff,1300000.0,,Ecuador,,390000.0,tiktok,ecuador,False,2024,,,,
17,Guillermo Lasso @guillermolasso,1300000.0,0.4,Ecuador,,390000.0,tiktok,ecuador,False,2024,,,,
18,jandino @jandino,1300000.0,,Ecuador,Entertainment and Music,390000.0,tiktok,ecuador,False,2024,Music,MAPPED,,
19,ToRy @victoriacomelibros,1200000.0,,Ecuador,,360000.0,tiktok,ecuador,False,2024,,,,
20,Vivi Almeida @vivialmeida,1000000.0,,Ecuador,,300000.0,tiktok,ecuador,False,2024,,,,
21,Tomas Delgado La Vecina @tomasdelgadoec,1000000.0,0.1,Ecuador,Acting and Drama Celebrity,300000.0,tiktok,ecuador,False,2024,Entertainment,MAPPED,,
22,"rolitas “cz"" @rolitas_cz",993600.0,,Ecuador,,298100.0,tiktok,ecuador,False,2024,,,,
23,Anthony @a3v_22,950800.0,,Ecuador,,285200.0,tiktok,ecuador,False,2024,,,,
24,Silvana💠 @silvimunozz @silvimunozz,950000.0,1.6,Ecuador,Food,285000.0,tiktok,ecuador,False,2024,Lifestyle,MAPPED,,
25,DOGGI Style @doggistyleec,947100.0,0.1,Ecuador,,284100.0,tiktok,ecuador,False,2024,,,,
26,Jonathan Ortiz @jonathan.ortizls,934000.0,,Ecuador,,280200.0,tiktok,ecuador,False,2024,,,,
27,ロバート @chocloboy,926100.0,,Ecuador,,277800.0,tiktok,ecuador,False,2024,,,,
28,Botsito_Ecuatoriano @sport_goe,923500.0,,Ecuador,,277100.0,tiktok,ecuador,False,2024,,,,
29,LesterGabrieel @lester.gabrieel,922700.0,,Ecuador,,276800.0,tiktok,ecuador,False,2024,,,,
30,LIRYKAL @lirykal,892300.0,,Ecuador,,267700.0,tiktok,ecuador,False,2024,,,,
31,Maria Sol Corral @mariasolcorral0,885600.0,,Ecuador,,265700.0,tiktok,ecuador,False,2024,,,,
32,Brian Coro @iambriancoro,876600.0,,Ecuador,,263000.0,tiktok,ecuador,False,2024,,,,
33,⚡JoelBy15⚡ @joelby15.ff,863700.0,0.1,Ecuador,,259100.00000000003,tiktok,ecuador,False,2024,,,,
34,Salsitas Bakanas 🎶🎺🍻 @salsitasbakanas,859400.0,0.1,Ecuador,,257800.0,tiktok,ecuador,False,2024,,,,
35,Marcos Otavalo @marcosotavalo,850800.0,,Ecuador,,255200.0,tiktok,ecuador,False,2024,,,,
36,Jose Erazo @elpepe_jl,847100.0,,Ecuador,Travel,254100.0,tiktok,ecuador,False,2024,Lifestyle,MAPPED,,
37,Gene Marquinez @genemarquinez,845400.0,,Ecuador,,253600.0,tiktok,ecuador,False,2024,,,,
38,jenny.zambrano.24 @jenny.zambrano.242,844500.0,,Ecuador,,253400.0,tiktok,ecuador,False,2024,,,,
39,SELENE.YT @seleneytt,826900.0,,Ecuador,,248100.0,tiktok,ecuador,False,2024,,,,
40,Soff ☁️ @sofireynes,825900.0,,Ecuador,Fashion and Accessories,247800.0,tiktok,ecuador,False,2024,Beauty&Fashion,MAPPED,,
41,KikeCuy @elcuy.ec,825000.0,,Ecuador,,247500.0,tiktok,ecuador,False,2024,,,,
42,maykeloficial @maykeloficial,820200.0,,Ecuador,,246100.0,tiktok,ecuador,False,2024,,,,
43,Navila Dieb @naviladieb_oficial,818400.0,,Ecuador,,245500.0,tiktok,ecuador,False,2024,,,,
44,Gaby Brave @gaby.brave,799400.0,,Ecuador,,239800.0,tiktok,ecuador,False,2024,,,,
45,Eldariu @eldariu,799000.0,,Ecuador,,239700.0,tiktok,ecuador,False,2024,,,,
46,Tik Toker @emo.fio,796900.0,,Ecuador,,239100.0,tiktok,ecuador,False,2024,,,,
47,pichirringo 1112 vanessita @pichirringovannesita,795000.0,,Ecuador,,238500.0,tiktok,ecuador,False,2024,,,,
48,beckerchicaiza @beckerchicaiza,794000.0,,Ecuador,,238200.0,tiktok,ecuador,False,2024,,,,
49,Mommy?! @agenteperryyyyy,789900.0,,Ecuador,,237000.0,tiktok,ecuador,False,2024,,,,
50,Gladys 2021 @gladys2021,781600.0,,Ecuador,,234500.0,tiktok,ecuador,False,2024,,,,
51,Hernan PG @hernan_oficiall,781000.0,,Ecuador,,234300.0,tiktok,ecuador,False,2024,,,,
52,Marath Dáger @marathdageryalbita,777500.0,,Ecuador,,233300.0,tiktok,ecuador,False,2024,,,,
53,Jonathan Quiñonez @eljonattthan,766100.0,,Ecuador,,229800.0,tiktok,ecuador,False,2024,,,,
54,Gaby Ruiz @gabyruizoficial,765400.0,,Ecuador,,229600.0,tiktok,ecuador,False,2024,,,,
55,Carlos @carloor,764400.0,,Ecuador,,229300.0,tiktok,ecuador,False,2024,,,,
56,Rahab Villacres @rahabvillacres,763300.0,,Ecuador,,229000.0,tiktok,ecuador,False,2024,,,,
57,💞Doménica Llagua💞 @domenicallagua1,756900.0,0.5,Ecuador,,227100.0,tiktok,ecuador,False,2024,,,,
58,Mare Cevallos @marecevallos,741800.0,,Ecuador,Arts and Crafts,222500.0,tiktok,ecuador,False,2024,Lifestyle,MAPPED,,
59,Ana Mera @anamera71,738100.0,,Ecuador,,221400.0,tiktok,ecuador,False,2024,,,,
60,Jhulyanabell @jhulyanabell,731300.0,,Ecuador,,219400.0,tiktok,ecuador,False,2024,,,,
61,Josué_Lince @josue_lince,723800.0,,Ecuador,,217100.0,tiktok,ecuador,False,2024,,,,
62,Naye Escobar Bastidas @nayeescobarbastid,721500.0,,Ecuador,,216500.0,tiktok,ecuador,False,2024,,,,
63,Kerly Moran @kerlymoran1,720100.0,,Ecuador,,216000.0,tiktok,ecuador,False,2024,,,,
64,Tik Toker @joeltuarez41,718800.0,0.3,Ecuador,,215600.0,tiktok,ecuador,False,2024,,,,
65,Ren Kai - 人凯 @renkaiy,712800.0,,Ecuador,,213800.0,tiktok,ecuador,False,2024,,,,
66,JUCE LUGARES @jucelugares,705800.0,0.3,Ecuador,,211700.0,tiktok,ecuador,False,2024,,,,
67,mariamimedianaranja @maria_mimedianaranja,698400.0,,Ecuador,,209500.0,tiktok,ecuador,False,2024,,,,
68,frases MJ @alavamanuel_17,689000.0,1.2,Ecuador,,206700.0,tiktok,ecuador,False,2024,,,,
69,Nadira @nadiramusica,680900.0,,Ecuador,,204300.0,tiktok,ecuador,False,2024,,,,
70,Bicho Cedeño @vicho2005_ff,679900.0,0.4,Ecuador,,204000.0,tiktok,ecuador,False,2024,,,,
71,El_chico_de_las_frases @jose_pg.02,678600.0,0.4,Ecuador,,203600.0,tiktok,ecuador,False,2024,,,,
72,Yesly Selena @yeslybustamanteok,678000.0,,Ecuador,Fashion and Accessories,203400.0,tiktok,ecuador,False,2024,Beauty&Fashion,MAPPED,,
73,🌑🌒🌓🌔🌕🌖🌗🌘🌑 @joseantonio99972,675900.0,,Ecuador,Entertainment and Music Games,202800.0,tiktok,ecuador,False,2024,Tech&Gaming,MAPPED,,
74,Yuribeth Cornejo @yuribethcp,668600.0,,Ecuador,Romance and Wedding,200600.0,tiktok,ecuador,False,2024,Beauty&Fashion,MAPPED,,
75,Priscila Elizabeth Jaramillo @priscilae.jaramil,663800.0,,Ecuador,,199100.0,tiktok,ecuador,False,2024,,,,
76,Alexis Coba AG @alexiscobaag,660400.0,0.1,Ecuador,,198100.0,tiktok,ecuador,False,2024,,,,
77,Paul guerrero @rauw_yt,658200.0,0.1,Ecuador,,197500.0,tiktok,ecuador,False,2024,,,,
78,ＬＡＤＹ ＤＩＡＮＡ @amarilxx,654700.0,0.9,Ecuador,,196400.0,tiktok,ecuador,False,2024,,,,
79,china @geraldyn0513,648300.0,,Ecuador,,194500.0,tiktok,ecuador,False,2024,,,,
80,monpantoja826 @monpantojao,645700.0,0.9,Ecuador,,193700.0,tiktok,ecuador,False,2024,,,,
81,Raul Navarrete @suecuatorianos,645000.0,,Ecuador,,193500.0,tiktok,ecuador,False,2024,,,,
82,Monita ?❤ @monitaa0_0,643900.0,,Ecuador,,193200.0,tiktok,ecuador,False,2024,,,,
83,✨frases✨ @frases_naomi_,641300.0,0.1,Ecuador,,192400.0,tiktok,ecuador,False,2024,,,,
84,Michelle Aguilar 🌹 @michuaguilar,638900.0,,Ecuador,,191700.0,tiktok,ecuador,False,2024,,,,
85,Alexander Bernita Lopez @alexanderr042,635700.0,,Ecuador,,190700.0,tiktok,ecuador,False,2024,,,,
86,Catherine Arreaga @motta_barber_lab,633100.0,,Ecuador,,189900.0,tiktok,ecuador,False,2024,,,,
87,brianny_ruiz368 @brianny_ruiz368,625100.0,0.1,Ecuador,,187500.0,tiktok,ecuador,False,2024,,,,
88,IsraelVera @israaafails,623100.0,,Ecuador,,186900.0,tiktok,ecuador,False,2024,,,,
89,openings_esp @emylidr,622900.0,,Ecuador,,186900.0,tiktok,ecuador,False,2024,,,,
90,Maria Mercedes Pache @mamercedesp1,621000.0,,Ecuador,Entertainment and Music,186300.0,tiktok,ecuador,False,2024,Music,MAPPED,,
91,estebannotes @estebannotes,616500.0,0.1,Ecuador,Entertainment and Music,185000.0,tiktok,ecuador,False,2024,Music,MAPPED,,
92,S i g u e m e🥳C o m p a r t e @shilda_2234,613900.0,,Ecuador,,184200.0,tiktok,ecuador,False,2024,,,,
93,Dilan Diego a @dilandiego1,608100.0,,Ecuador,,182400.0,tiktok,ecuador,False,2024,,,,
94,Cristina gallegos @cristinagallegos_,602900.0,,Ecuador,Romance and Wedding,180900.0,tiktok,ecuador,False,2024,Beauty&Fashion,MAPPED,,
95,Dr. Marco Gaibor @nutrimarko,600800.0,,Ecuador,Fitness and Health,180200.0,tiktok,ecuador,False,2024,Sports,MAPPED,,
96,@matiasorbe1 @matiasorbe2.0,599200.0,,Ecuador,,179800.0,tiktok,ecuador,False,2024,,,,
97,Joncra - x2 @joncrisnew,598600.0,,Ecuador,,179600.0,tiktok,ecuador,False,2024,,,,
98,Ariana Unda @arianaalejandraunda,597900.0,0.1,Ecuador,,179400.0,tiktok,ecuador,False,2024,,,,
99,🔞 Rosa 🇪🇨 @marinafajardo15,597000.0,,Ecuador,Romance and Wedding,179100.0,tiktok,ecuador,False,2024,Beauty&Fashion,MAPPED,,
100,Angela Orellana @angelitamov7,596300.0,,Ecuador,,178900.0,tiktok,ecuador,False,2024,,,,
1,Gehad hassan👸🏻 @gehadhassann,7500000.0,,Egypt,,2300000.0,tiktok,egypt,False,2024,,,,
2,Ahmed Helmy @ahmedhelmy,6900000.0,,Egypt,Entertainment and Music,2100000.0,tiktok,egypt,False,2024,Music,MAPPED,,
3,MBC مصر @mbcmasr,4600000.0,,Egypt,,1400000.0,tiktok,egypt,False,2024,,,,
4,ahmedhassan🇹🇷🇪🇬 @ahmedhhassan0,4300000.0,2.6,Egypt,,1300000.0,tiktok,egypt,False,2024,,,,
5,ᔕ𝔼ᒪ𝕍ᗩـــسيلڤاـ︎. @mo_selva,3900000.0,,Egypt,,1200000.0,tiktok,egypt,False,2024,,,,
6,حمو شاكر _Hamo Shaker @hamoshakerofficial,3400000.0,0.1,Egypt,Entertainment and Music,1000000.0,tiktok,egypt,False,2024,Music,MAPPED,,
7,youssefesawy @youssef_esawy,3200000.0,0.2,Egypt,Fashion and Accessories,960000.0,tiktok,egypt,False,2024,Beauty&Fashion,MAPPED,,
8,Bella Tharwat - بيلا ثروت @bella.tharwat,3100000.0,,Egypt,,930000.0,tiktok,egypt,False,2024,,,,
9,"🇪🇬⚡""ALALMEI""⚡🇵🇸 @ashraf_alalmei",2900000.0,,Egypt,,870000.0,tiktok,egypt,False,2024,,,,
10,Enawy | قناوي @abdallahenawy,2700000.0,,Egypt,,810000.0,tiktok,egypt,False,2024,,,,
11,Manga official🥭 @mrmroga,2400000.0,0.4,Egypt,Beauty and Self Care,720000.0,tiktok,egypt,False,2024,Beauty&Fashion,MAPPED,,
12,هجرس_HGRAS @hgras1,2300000.0,,Egypt,,690000.0,tiktok,egypt,False,2024,,,,
13,Malak @malakelsheriif17,2300000.0,,Egypt,,690000.0,tiktok,egypt,False,2024,,,,
14,SALMA ADEL 🎤 @salmaadel_official,2100000.0,,Egypt,Entertainment and Music Celebrity Music,630000.0,tiktok,egypt,False,2024,Music,MAPPED,,
15,🎨محمد فاروق الرسام🎨 @king_misr,2100000.0,0.3,Egypt,,630000.0,tiktok,egypt,False,2024,,,,
16,اعلاميه ايه خليل @aya19941994,2100000.0,,Egypt,,630000.0,tiktok,egypt,False,2024,,,,
17,Shaimaa Elmaghrapyشيماءالمغربي @shaimaaelmaghrapy,2000000.0,,Egypt,Entertainment and Music,600000.0,tiktok,egypt,False,2024,Music,MAPPED,,
18,🇪🇬﮼ميار﮼عماد﮼نجيب🇪🇬 @mayare.nagiib,2000000.0,,Egypt,Beauty and Self Care,600000.0,tiktok,egypt,False,2024,Beauty&Fashion,MAPPED,,
19,Doctora Eslam 🩺🇪🇬 @doctoraeslam,1900000.0,,Egypt,,570000.0,tiktok,egypt,False,2024,,,,
20,nour @_nonosh_,1800000.0,,Egypt,,540000.0,tiktok,egypt,False,2024,,,,
21,رضا البحراوي @redaelbahrawy.official,1700000.0,,Egypt,Entertainment and Music Music,510000.0,tiktok,egypt,False,2024,Music,MAPPED,,
22,princess 🎀👑 @faye_mansour22,1700000.0,,Egypt,,510000.0,tiktok,egypt,False,2024,,,,
23,👑K3m99👑 @kemoo_falco,1700000.0,,Egypt,,510000.0,tiktok,egypt,False,2024,,,,
24,مسرح مصر #مسرح_مصر @theater.misr.official,1700000.0,,Egypt,Entertainment and Music,510000.0,tiktok,egypt,False,2024,Music,MAPPED,,
25,Ahmed Zaher @ahmedzaher228,1600000.0,,Egypt,,480000.0,tiktok,egypt,False,2024,,,,
26,🔥🇪🇬𝐀𝐋𝐃𝐀𝐖𝐋𝐘🇪🇬🔥 @alaa.dawlyy,1500000.0,,Egypt,,450000.0,tiktok,egypt,False,2024,,,,
27,FoodDolls @fooddolls,1400000.0,,Egypt,Food,420000.0,tiktok,egypt,False,2024,Lifestyle,MAPPED,,
