rank,name,followers,er,country,topic_of_influence,potential_reach,_platform,_country,_is_global,_year,category_unified,category_status,id,topic_of_influence_en
99,Watania Replay @UCdvWVsmQBROkgcGzVep73oA,2.4M,-,France,,711K,youtube,france,False,2024,NA,NA,,
100,Lena Situations @UCDkl5M0WVaddTWE4rr2cSeA,2.4M,2.7%,France,,708K,youtube,france,False,2024,NA,NA,,
1,HaerteTest @UCqsS8fU6yVxrJr5y_CoUn3w,19.9M,-,Germany,,6M,youtube,germany,False,2024,NA,NA,,
2,Kinder Spielzeug Kanal @UCVEDZVtA5NUtjxSXHjtvkag,19.3M,-,Germany,,5.8M,youtube,germany,False,2024,NA,NA,,
3,Ice Cream Rolls @UCAon55hNT6ESbdQ5y1hRWTA,12.2M,-,Germany,,3.7M,youtube,germany,False,2024,NA,NA,,
4,Pamela Reif @UChVRfsT_ASBZk10o0An7Ucg,8.8M,0.1%,Germany,Fitness,2.6M,youtube,germany,False,2024,Sports,MAPPED,,Fitness
5,freekickerz @UCC9h3H-sGrvqd2otknZntsQ,8.7M,-,Germany,,2.6M,youtube,germany,False,2024,NA,NA,,
6,Dhruv Rathee @UC-CSyyi47VX1lD9zyeABW3w,8.1M,2.5%,Germany,,2.4M,youtube,germany,False,2024,NA,NA,,
7,The Voice Kids @UCsaKxIA9snv1Wrh_sw1DFvg,7.3M,-,Germany,News,2.2M,youtube,germany,False,2024,Knowledge&Info,MAPPED,,News
8,Rammstein Official @UCYp3rk70ACGXQ4gFAiMr1SQ,7.1M,-,Germany,,2.1M,youtube,germany,False,2024,NA,NA,,
9,German Spidey @germanspidey,6.6M,0.2%,Germany,,2M,youtube,germany,False,2024,NA,NA,,
10,COLORS @UC2Qw1dzXDBAZPwS7zm37g8g,6.2M,-,Germany,,1.9M,youtube,germany,False,2024,NA,NA,,
11,Kontor.TV @UCb3tJ5NKw7mDxyaQ73mwbRg,6.1M,-,Germany,,1.8M,youtube,germany,False,2024,NA,NA,,
12,TheFatRat @UCa_UMppcMsHIzb5LDx1u9zQ,6.1M,1.1%,Germany,,1.8M,youtube,germany,False,2024,NA,NA,,
13,Julien Bam @UCTXeJ33DzXI2veQpKfrvaYw,6M,-,Germany,,1.8M,youtube,germany,False,2024,NA,NA,,
14,BibisBeautyPalace @UCHfdTAyg5t4mb1G-3rJ6QsQ,5.9M,0.3%,Germany,,1.8M,youtube,germany,False,2024,NA,NA,,
15,TikTokTunes @UC9EgazNjxm-_3eydGQR45rQ,5.7M,-,Germany,,1.7M,youtube,germany,False,2024,NA,NA,,
16,briQle @UCrT0Q_oAAv5xbHB8LrUwz_g,5.5M,-,Germany,,1.6M,youtube,germany,False,2024,NA,NA,,
17,Ali Omar @UCJhAZAK6t92znGV9tMuy7eQ,5.2M,-,Germany,,1.6M,youtube,germany,False,2024,NA,NA,,
18,Unique Vibes @UCn7Z0uhzGS1KjnO-sWml_dw,5.2M,-,Germany,,1.6M,youtube,germany,False,2024,NA,NA,,
19,laserluca @UCmxc6kXbU1J-0pR2F3wIx9A,4.8M,1.8%,Germany,,1.4M,youtube,germany,False,2024,NA,NA,,
20,DW Documental @UCQ1GpKa15ulyoQuxz7H4rng,4.6M,-,Germany,,1.4M,youtube,germany,False,2024,NA,NA,,
21,DW Documentary @UCW39zufHfsuGgpLviKh297Q,4.5M,-,Germany,Travel,1.4M,youtube,germany,False,2024,Lifestyle,MAPPED,,Travel
22,clips mix @UCogFmwd_6QgQ4qZtU2gDDVQ,4.5M,-,Germany,,1.3M,youtube,germany,False,2024,NA,NA,,
23,DW News @UCknLrEdhRCp1aegoMqRaCZg,4.4M,-,Germany,,1.3M,youtube,germany,False,2024,NA,NA,,
24,Majestic Casual @UCXIyz409s7bNWVcM-vjfdVA,4.3M,-,Germany,,1.3M,youtube,germany,False,2024,NA,NA,,
25,ArkivaShqip @UCUd0P7GJ_6UiLcIpfKH9sCQ,4.1M,-,Germany,,1.2M,youtube,germany,False,2024,NA,NA,,
26,Calisthenicmovement @UCZIIRX8rkNjVpP-oLMHpeDw,4.1M,-,Germany,,1.2M,youtube,germany,False,2024,NA,NA,,
27,Dagi Bee @UCpZ_DI-ZugwMzXcqccaTVsg,4M,-,Germany,,1.2M,youtube,germany,False,2024,NA,NA,,
28,Free Documentary @UCijcd0GR0fkxCAZwkiuWqtQ,4M,-,Germany,,1.2M,youtube,germany,False,2024,NA,NA,,
29,ungespielt @UCcn4UOBvB0W2HjCcLFLuu2w,3.8M,0.1%,Germany,,1.1M,youtube,germany,False,2024,NA,NA,,
30,Lous Reaction @UCmloGqUEraKu2IGQ2SXZ4Rg,3.8M,41%,Germany,,1.1M,youtube,germany,False,2024,NA,NA,,
31,DW हिन्दी @UCc7pPNFBvIhI4iV7m8plJuA,3.7M,-,Germany,,1.1M,youtube,germany,False,2024,NA,NA,,
32,Freshtorge @UCr3LVdbgOcW4NZEpo0VHnxw,3.7M,0.6%,Germany,,1.1M,youtube,germany,False,2024,NA,NA,,
33,Ikram Bellanova @UCkLVM-72DqCDi5psyXmeMag,3.7M,-,Germany,Beauty,1.1M,youtube,germany,False,2024,Beauty&Fashion,MAPPED,,Beauty
34,Robin Schulz @UCLVVBWrp9jw4-SYUoU42hcg,3.6M,-,Germany,Music,1.1M,youtube,germany,False,2024,Music,MAPPED,,Music
35,Bundesliga @UC6UL29enLNe4mqwTfAyeNuw,3.6M,-,Germany,,1.1M,youtube,germany,False,2024,NA,NA,,
36,SkyBek craft channel @UCCohOo_tNjrR5JxgLjOb25A,3.6M,-,Germany,,1.1M,youtube,germany,False,2024,NA,NA,,
37,Essen Rezepte @UCNh35NtktYxumhyASfnF1dg,3.5M,-,Germany,Food and Drink,1.1M,youtube,germany,False,2024,Lifestyle,MAPPED,,Food and Drink
38,EUROPA Kinderprogramm @UCxkQwIshySkwOqEuZ28o8KA,3.5M,-,Germany,,1.1M,youtube,germany,False,2024,NA,NA,,
39,LEO ROJAS - official @UCzFnloeM9qA1j7fuJ-7iT3g,3.4M,0.1%,Germany,,1M,youtube,germany,False,2024,NA,NA,,
40,MERO @UCeKMrU5GECquXiJl6tnTgPA,3.3M,3%,Germany,,975K,youtube,germany,False,2024,NA,NA,,
41,Felix von der Laden @UChr1sKJ27Fr6WZxAlusbo_w,3.2M,0.1%,Germany,,966K,youtube,germany,False,2024,NA,NA,,
42,AirwaveMusicTV @UCwIgPuUJXuf2nY-nKsEvLOg,3.2M,-,Germany,,966K,youtube,germany,False,2024,NA,NA,,
43,BBlocks @UCN-IThhgJxrO07kNEqLnpRw,3.2M,-,Germany,,963K,youtube,germany,False,2024,NA,NA,,
44,Merry Margo Live @UCry39FTohgDCCSR9pVyFDzg,3.2M,-,Germany,,963K,youtube,germany,False,2024,NA,NA,,
45,Galileo @UC1XrG1M_hw8103zO2x-oivg,3.2M,-,Germany,,957K,youtube,germany,False,2024,NA,NA,,
46,Keluarga Bahagia Di Jerman @keluargabahagiadijerman,3.1M,0.5%,Germany,,939K,youtube,germany,False,2024,NA,NA,,
47,Mascha und der Bär @UCA_DdzBmf5yNaxMpVGwZV4g,3.1M,-,Germany,,936K,youtube,germany,False,2024,NA,NA,,
48,BangerChannel @UCbDNCzgdLlvYY9dk5M8063A,3M,0.6%,Germany,,891K,youtube,germany,False,2024,NA,NA,,
49,DW Español @UCT4Jg8h03dD0iN3Pb5L0PMA,3M,-,Germany,,891K,youtube,germany,False,2024,NA,NA,,
50,Nuclear Blast Records @UCoxg3Kml41wE3IPq-PC-LQw,3M,-,Germany,,888K,youtube,germany,False,2024,NA,NA,,
51,The Promise Official @UCpywdT36luPBzjrEN-z9nvw,3M,-,Germany,,885K,youtube,germany,False,2024,NA,NA,,
52,FC Bayern Munich @UCZkcxFIsqW5htimoUQKA0iA,2.9M,-,Germany,,879K,youtube,germany,False,2024,NA,NA,,
53,JoergSprave @UCVZlxkKqlvVqzRJXhAGq42Q,2.9M,0.2%,Germany,,867K,youtube,germany,False,2024,NA,NA,,
54,iCrimax @UCaR5mgH9aZkswPQtjZ4DktA,2.9M,0.3%,Germany,,867K,youtube,germany,False,2024,NA,NA,,
55,Shirin David @UC5ZkRnYd3__WBBGnAnWO9Cg,2.9M,-,Germany,,855K,youtube,germany,False,2024,NA,NA,,
56,LeFloid @UCLm6s42r_wCbBX0QqXNCTwg,2.8M,-,Germany,Video Gaming,846K,youtube,germany,False,2024,Tech&Gaming,MAPPED,,Video Gaming
57,Elif Karaman @UCZm0b1gRMptZYrquAIRnw4Q,2.8M,-,Germany,,837K,youtube,germany,False,2024,NA,NA,,
58,unsympathischTV @UC-4Tzd5lIRU7lcv7_5OO01Q,2.8M,-,Germany,,834K,youtube,germany,False,2024,NA,NA,,
59,JONAS @UCqD3OnFZJmKxXPhM-ScDK4w,2.8M,0.4%,Germany,,831K,youtube,germany,False,2024,NA,NA,,
60,inscope21 @UCXDi1F7Q-cJQ4mGGavtfYRQ,2.7M,2.3%,Germany,,819K,youtube,germany,False,2024,NA,NA,,
61,Mady Morrison @UCHJBoCDxaCTRrwCHXEBA-BA,2.7M,0.5%,Germany,Fitness,813K,youtube,germany,False,2024,Sports,MAPPED,,Fitness
62,SpontanaBlack @UCppK6hGo5L-dmrryG5T0K0Q,2.7M,0.5%,Germany,,804K,youtube,germany,False,2024,NA,NA,,
63,DieLochis @UCnWPDVXTezqRZMTqmnthgPg,2.7M,-,Germany,,798K,youtube,germany,False,2024,NA,NA,,
64,Capital Bra @UCeJIbOka3ZF8TSWT_-kHmSA,2.7M,-,Germany,,798K,youtube,germany,False,2024,NA,NA,,
65,CrhymeTV @UCGh8tmH9x9njaI2mXfh2fyg,2.6M,-,Germany,,780K,youtube,germany,False,2024,NA,NA,,
66,KinoCheck @UCOL10n-as9dXO2qtjjFUQbQ,2.6M,-,Germany,,780K,youtube,germany,False,2024,NA,NA,,
67,FunChannel @UCevZwmyXBFvHhV7m3k-XylA,2.6M,-,Germany,,777K,youtube,germany,False,2024,NA,NA,,
68,xKito Music @UCMOgdURr7d8pOVlc-alkfRg,2.6M,-,Germany,,774K,youtube,germany,False,2024,NA,NA,,
69,marsgizmo @UCMgE5ns0gsEvbYiiCwnyaDA,2.5M,0.6%,Germany,,759K,youtube,germany,False,2024,NA,NA,,
70,iBlali @UCfeNmPbGRF6dkPt04HIl25A,2.5M,0.8%,Germany,,753K,youtube,germany,False,2024,NA,NA,,
71,urbanamadei @UCGWpyCX6k5q-4NzkyNtgEQA,2.5M,-,Germany,Sports,750K,youtube,germany,False,2024,Sports,MAPPED,,Sports
72,Arazhul @UCdo4IIRJlEaln7ZHZHzFNIw,2.5M,-,Germany,,744K,youtube,germany,False,2024,NA,NA,,
73,PietSmiet @UCqwGaUvq_l0RKszeHhZ5leA,2.5M,-,Germany,,741K,youtube,germany,False,2024,NA,NA,,
74,Like Nastya DE @UCrSZS36d39sB4kItL5odLgA,2.5M,-,Germany,,741K,youtube,germany,False,2024,NA,NA,,
75,Leeroy will's wissen! @UCDW1yldFKWrfjrr78aP5Nkw,2.4M,-,Germany,,723K,youtube,germany,False,2024,NA,NA,,
76,Naomi Jon @UC2qn0BbyTywWCuAy1f1ecfg,2.4M,3.2%,Germany,,720K,youtube,germany,False,2024,NA,NA,,
77,asmr zeitgeist @UCzGEGjOCbgv9z9SF71QyI7g,2.4M,1.4%,Germany,,720K,youtube,germany,False,2024,NA,NA,,
78,Mayapolarbear @UCLFJxkc6mv0Mj6N49MHyK2Q,2.4M,-,Germany,,717K,youtube,germany,False,2024,NA,NA,,
79,Julia Beautx @UCG0E3naN7D-bgldOJvGHbtg,2.4M,0.8%,Germany,Food and Drink,717K,youtube,germany,False,2024,Lifestyle,MAPPED,,Food and Drink
80,3D VR 360 VIDEOS @UCnO5ygba3vsJG9IeZLndaTQ,2.4M,-,Germany,,714K,youtube,germany,False,2024,NA,NA,,
81,Made My Day @UCczKrLf-GTXBo1ThoiILP0A,2.3M,-,Germany,,702K,youtube,germany,False,2024,NA,NA,,
82,The Voice of Germany - Offiziell @UC0_LJ1oJtR5keARJWupA3_g,2.3M,-,Germany,,699K,youtube,germany,False,2024,NA,NA,,
83,RC RC RC!!! @UCOM2W7YxiXPtKobhrYasZDg,2.3M,-,Germany,,693K,youtube,germany,False,2024,NA,NA,,
84,JP Performance GmbH @UC1-VOKyTJrgLiBeiJqzeIUQ,2.3M,-,Germany,,687K,youtube,germany,False,2024,NA,NA,,
85,عالم الكيك @UCPAoLHiPHbNzDlcTLh5NJjw,2.3M,-,Germany,,678K,youtube,germany,False,2024,NA,NA,,
86,Rapid Liquid @UC38r7_x7oMPAZweB2fvGDXQ,2.2M,-,Germany,,669K,youtube,germany,False,2024,NA,NA,,
87,Khalid Alnaimi خالد النعيمي @UCyCs6M3YClp90wqwcnnEmOw,2.2M,0.8%,Germany,Marketing and Advertising,669K,youtube,germany,False,2024,Knowledge&Info,MAPPED,,Marketing and Advertising
88,GalileoRU @UCpNzWUlO6PVb_v7chefBnig,2.2M,-,Germany,,651K,youtube,germany,False,2024,NA,NA,,
89,ToysMyToys @UCx5M8lD4NWfoDERFXy3MtyA,2.2M,-,Germany,,645K,youtube,germany,False,2024,NA,NA,,
90,AviveHD @avivehd,2.1M,0.2%,Germany,,639K,youtube,germany,False,2024,NA,NA,,
91,GÜLSÜMÜN SARAYI TV @UCXL8AQAyGu-g2YSG7QzDBIg,2.1M,-,Germany,,639K,youtube,germany,False,2024,NA,NA,,
92,Trymacs @UC6Gc4KQ1ueDnh8x7plaAD3w,2.1M,0.4%,Germany,,639K,youtube,germany,False,2024,NA,NA,,
93,Gewitter im Kopf - Leben mit Tourette @UCh2Nc3OwjSwuXrUdFNXqFbQ,2.1M,0.2%,Germany,,639K,youtube,germany,False,2024,NA,NA,,
94,Fritz Meinecke @fritzmeinecke,2.1M,1.7%,Germany,,636K,youtube,germany,False,2024,NA,NA,,
95,Mois @UCqcWNPTUVATZt0Dlr2jV0Wg,2.1M,-,Germany,,636K,youtube,germany,False,2024,NA,NA,,
96,Little Baby Bum Deutsch @UCHAQPpmpJqY50V046kQ63Mw,2.1M,-,Germany,,630K,youtube,germany,False,2024,NA,NA,,
97,CrispyRob @UCvGh4HT9ySBoURt0zSpC0Nw,2M,0.7%,Germany,,615K,youtube,germany,False,2024,NA,NA,,
98,Aysha Siddika @UC5xIZOXLw-dd617GoPPDgbw,2M,-,Germany,,609K,youtube,germany,False,2024,NA,NA,,
99,Joey's Jungle @UCGWSzxsb4UXsQf_FRQ7rR1g,2M,2.8%,Germany,,606K,youtube,germany,False,2024,NA,NA,,
100,Sallys Welt @UCPNqPbXJHMvrH3NwRKKR5IQ,2M,-,Germany,,606K,youtube,germany,False,2024,NA,NA,,
1,Teo CRi @UC740ilqsaYlnp0CFdYQoowA,2.9M,-,Greece,,876K,youtube,greece,False,2024,NA,NA,,
2,Zouzounia TV @UC9QSJuIBLUT2GbjgKymkTaQ,1.5M,-,Greece,,450K,youtube,greece,False,2024,NA,NA,,
3,2J @UCGSv9_cj9LDtF-MvXEr7-Ug,1.4M,-,Greece,,405K,youtube,greece,False,2024,NA,NA,,
4,Ένας αγέρας @UCQ66z_au9-ufIbybuqexxKw,1.2M,-,Greece,,369K,youtube,greece,False,2024,NA,NA,,
5,Manos @UCoRh0k2djLqXLnZy1fy0A0w,1.2M,14%,Greece,,369K,youtube,greece,False,2024,NA,NA,,
6,Άκης Πετρετζίκης @UC9DGkZrmvWPk-yqLawxTcfQ,1M,-,Greece,,306K,youtube,greece,False,2024,NA,NA,,
7,d2eTV @UCbEUHIwdQE85cZHod6p0R8w,1M,0.3%,Greece,,300K,youtube,greece,False,2024,NA,NA,,
8,2J Games @UCY-aY6fAqJauPWfxZ7HTZig,985K,0.6%,Greece,,295.5K,youtube,greece,False,2024,NA,NA,,
9,Chhama Haryanvi @UCHwqKzotbgsvrzVf0ZBqIiQ,961K,-,Greece,,288.3K,youtube,greece,False,2024,NA,NA,,
10,Unboxholics @UCjBCvQBVTh4XjPwtSMQNcFg,945K,2.1%,Greece,,283.5K,youtube,greece,False,2024,NA,NA,,
11,KouKouTsa Play TV @UC13tOSJWn2uQGypDeaLdjEg,796K,-,Greece,Pets,238.8K,youtube,greece,False,2024,Lifestyle,MAPPED,,Pets
12,PanosDentGames @UCPgaR6E8Oz7LLW1um06dw6Q,739K,0.8%,Greece,,221.7K,youtube,greece,False,2024,NA,NA,,
13,Disney Greece @UCy84vrlfPcEniv1wuyTr3fw,735K,-,Greece,,220.5K,youtube,greece,False,2024,NA,NA,,
14,Alpha Mods @UCvk6t007YiKnq1ltPHSnGZQ,685K,-,Greece,,205.5K,youtube,greece,False,2024,NA,NA,,
15,StarTvGreece @UCwUNbp_4Y2Ry-asyerw2jew,683K,-,Greece,,204.9K,youtube,greece,False,2024,NA,NA,,
16,PANTELIS PANTELIDIS OFFICIAL Pq @UCzcgU8zoBWid66FtBijwZaw,643K,-,Greece,,192.9K,youtube,greece,False,2024,NA,NA,,
17,Ermal Mamaqi @UCGDcVh8bKrZKIboVExRTh9g,609K,-,Greece,,182.7K,youtube,greece,False,2024,NA,NA,,
18,SNIK OFFICIAL @UCVbMczzYbjoMnJNpGKRXJQw,593K,4.7%,Greece,,177.9K,youtube,greece,False,2024,NA,NA,,
19,ASMeRi Eats @UCMme4fykTMpS6lYnLnq2Ccw,592K,-,Greece,,177.6K,youtube,greece,False,2024,NA,NA,,
20,Gianuba22 @UC5vDKtehyPdBezH-1sZW4cA,565K,-,Greece,,169.5K,youtube,greece,False,2024,NA,NA,,
21,PanosDent @panosdentofficial,556K,2.7%,Greece,,166.8K,youtube,greece,False,2024,NA,NA,,
22,Jeremy @UC9M8JOr7Fb_Eek_4HH9MjeA,548K,-,Greece,,164.4K,youtube,greece,False,2024,NA,NA,,
23,Akis Petretzikis @UCcbNHNmULeU1OoNylpPIRQQ,547K,-,Greece,,164.1K,youtube,greece,False,2024,NA,NA,,
24,Πέππα το Γουρουνάκι - επίσημο κανάλι @UCkiXi3X7fGie4Now_0a5vtA,539K,-,Greece,,161.7K,youtube,greece,False,2024,NA,NA,,
25,Konilo @UCErefDyyeG-QNw7jJ5OLB_g,539K,2.3%,Greece,,161.7K,youtube,greece,False,2024,NA,NA,,
26,RadioUtopia Video Creations @UC8bX_BM3oc-IcIy0zPRH2QA,515K,1.7%,Greece,,154.5K,youtube,greece,False,2024,NA,NA,,
27,Takis Shelter @takisshelter,506K,0.7%,Greece,Pets,151.8K,youtube,greece,False,2024,Lifestyle,MAPPED,,Pets
28,Greek Songs @UChMcgwcwdDdAS7nFrksaL9w,499K,-,Greece,,149.7K,youtube,greece,False,2024,NA,NA,,
29,John JLover @UCDMCoH_-mUj6yp1Zdce_2LA,492K,1.2%,Greece,,147.6K,youtube,greece,False,2024,NA,NA,,
30,Toquel @UCuR4lL9oMNITJuULQZvTfVQ,483K,-,Greece,,144.9K,youtube,greece,False,2024,NA,NA,,
31,ItsOnlySkillz @UC66IdZuclrQIoR5lf6nuQDA,479K,2.4%,Greece,,143.7K,youtube,greece,False,2024,NA,NA,,
32,Fraoules22 @UC-tSuhl4OPZ94vQtPKCwpMg,473K,-,Greece,,141.9K,youtube,greece,False,2024,NA,NA,,
33,Alexandros Kopsialis @UC0PuYn9DiRICtAnDnWluCpA,471K,-,Greece,,141.3K,youtube,greece,False,2024,NA,NA,,
34,Cat Von K @UCNx65cR5o_GrZm-neV17YhA,467K,1.6%,Greece,,140.1K,youtube,greece,False,2024,NA,NA,,
35,Aetos 68 @UCkH0VIeYcSZvKDLmcycw4Kw,464K,-,Greece,,139.2K,youtube,greece,False,2024,NA,NA,,
36,AlphapopOriginal @alphapoporiginal,461K,0.7%,Greece,,138.3K,youtube,greece,False,2024,NA,NA,,
37,EasyDo @UC5aMO145apupAMhKtpD0ujQ,455K,-,Greece,,136.5K,youtube,greece,False,2024,NA,NA,,
38,Νίκος Οικονομόπουλος Official YouTube Channel @UClO0RfbC7SKAw4c18eFa_xg,444K,-,Greece,,133.2K,youtube,greece,False,2024,NA,NA,,
39,OPEN @UCllCEPTcZ_GplDaFsdq_utA,433K,-,Greece,,129.9K,youtube,greece,False,2024,NA,NA,,
40,Bracha Goldsmith @UC15DJ5ZrUtrfwp9MrzsAwLQ,423K,0.8%,Greece,,126.9K,youtube,greece,False,2024,NA,NA,,
41,Hacky @UCfTcxUgSWBAfCJ9Z68XkM6g,413K,-,Greece,,123.9K,youtube,greece,False,2024,NA,NA,,
42,Best Top10 @UCXC4laYWl0bvxx3TpwhIzcg,409K,0.3%,Greece,,122.7K,youtube,greece,False,2024,NA,NA,,
43,LIVE KITCHEN CHANNEL @UCdlE5xd8HTFrgcbodSNCCqQ,403K,0.2%,Greece,,120.9K,youtube,greece,False,2024,NA,NA,,
44,Vine Time @UC5qwqfc2pKK2XUBTGs6Mo5w,401K,-,Greece,,120.3K,youtube,greece,False,2024,NA,NA,,
45,Mastered UI Kostas @UCQrKvhhhtJaTJoDcOWXw_nA,400K,0.1%,Greece,,120K,youtube,greece,False,2024,NA,NA,,
46,Amos and Friends @UCfqAKZyFOKG2kd1I-YzkynQ,399K,-,Greece,,119.7K,youtube,greece,False,2024,NA,NA,,
47,ARIADNI STAR @UCFC6ddNu6jUxUkkqel-zMtg,392K,2.3%,Greece,,117.6K,youtube,greece,False,2024,NA,NA,,
48,GL Show @UC5_mz3DN_m9dTlsyH1Hy2BA,391K,4.2%,Greece,,117.3K,youtube,greece,False,2024,NA,NA,,
49,LegitGamingGR @UCRQB92ym7BcpJnx5G3nC8EA,389K,1.5%,Greece,,116.7K,youtube,greece,False,2024,NA,NA,,
50,ΕΡΤ Α.Ε. @UC0jVU-mK53vDQZcSZB5mVHg,386K,-,Greece,,115.8K,youtube,greece,False,2024,NA,NA,,
51,travelmoto @UCzzX6cJ8E4C9L87PSHOweGA,385K,-,Greece,,115.5K,youtube,greece,False,2024,NA,NA,,
52,Gloomy Gentlemen @UCWAb0-QD2WhYtst4j1OtfrQ,377K,0.5%,Greece,,113.1K,youtube,greece,False,2024,NA,NA,,
53,katerinaop22 @UCCDNHMhHsVv3EwsgZ1oiiRQ,376K,1.6%,Greece,,112.8K,youtube,greece,False,2024,NA,NA,,
54,FAMOUS TOLI @UCTomyRBmUch4ceMfIOu2MKg,375K,0.6%,Greece,,112.5K,youtube,greece,False,2024,NA,NA,,
55,CaptainPanez @UC9sP6AFEI3tGeoDGZk2DByw,372K,-,Greece,,111.6K,youtube,greece,False,2024,NA,NA,,
56,Madorasindahouse @UCLlteTn0b0VBOInvXR_SJcQ,365K,-,Greece,,109.5K,youtube,greece,False,2024,NA,NA,,
57,ARTEMI STAR @UCS1nKAcuFiw4BQVrp93JdAA,363K,-,Greece,,108.9K,youtube,greece,False,2024,NA,NA,,
58,Above The Hood @UCrmIiK8WC-9S4vQFyWyZTFQ,360K,-,Greece,,108K,youtube,greece,False,2024,NA,NA,,
59,Manuella @UCT-YRkKogYobuU8_wPtFOkg,359K,1.3%,Greece,,107.7K,youtube,greece,False,2024,NA,NA,,
60,Sofia Moutidou @UC9MxKvlt9jo3GgdbP5oJHVQ,351K,-,Greece,,105.3K,youtube,greece,False,2024,NA,NA,,
61,Planetworks TV @UCG3uiuJj_En_DQlZegbV9QQ,342K,-,Greece,,102.6K,youtube,greece,False,2024,NA,NA,,
62,Καθαρή Δύναμη @UCml1q-7M8me67TfWRW_7kpQ,330K,-,Greece,,99K,youtube,greece,False,2024,NA,NA,,
63,مسلسلات وأفلام كرتون بالعربية @UCs0_YIFDPpYRqQtU5gl4kTA,329K,0.5%,Greece,,98.7K,youtube,greece,False,2024,NA,NA,,
64,Mad TV Specials @UC19VnzgS9LgBAlOVVjNAogA,329K,-,Greece,,98.7K,youtube,greece,False,2024,NA,NA,,
65,i Mikri Ollandeza @UC6m3fpcYxJ6UzrYFdv00Xjw,326K,-,Greece,,97.8K,youtube,greece,False,2024,NA,NA,,
66,Ευτύχης Μπλέτσας @UCVO2_vAXqk-84iByks7GvaA,322K,0.1%,Greece,,96.6K,youtube,greece,False,2024,NA,NA,,
67,Survivor Greece @UCkazWv8EZHdlMn2vPFov00g,321K,-,Greece,,96.3K,youtube,greece,False,2024,NA,NA,,
68,Pavlos Bouros @UCPCtbCJ9Aft8MNIvrohXwvw,321K,2.3%,Greece,,96.3K,youtube,greece,False,2024,NA,NA,,
69,AmiYiamiTube @UCINQg0BNDHQvndHRw6bsxnA,316K,2.8%,Greece,,94.8K,youtube,greece,False,2024,NA,NA,,
70,W1ndz @UCHyU7rXKyZHpYfIUG7fLtRA,312K,-,Greece,Video Gaming,93.6K,youtube,greece,False,2024,Tech&Gaming,MAPPED,,Video Gaming
71,απλά για γέλιο @UC3DWyA5BDoA1HNEanH5WWTw,308K,-,Greece,,92.4K,youtube,greece,False,2024,NA,NA,,
72,Alekkun @UC6neWk5ip97IGHClu5Jo7NA,306K,3.6%,Greece,,91.8K,youtube,greece,False,2024,NA,NA,,
73,AniPin @UCHLxd4SLFb3zE9hlNHppEBQ,300K,-,Greece,,90K,youtube,greece,False,2024,NA,NA,,
74,MyLifeAsMaria99 @UCSdw5gtpzlMQ0rMgervcsWg,300K,0.9%,Greece,,90K,youtube,greece,False,2024,NA,NA,,
75,MAD TV GREECE @UCs3cho4vcDuCze0tk3W9iVQ,299K,-,Greece,,89.7K,youtube,greece,False,2024,NA,NA,,
76,Ορεινή Μέλισσα @UCMNe8ZwAbRuPnR0K4ler19w,293K,1.1%,Greece,,87.9K,youtube,greece,False,2024,NA,NA,,
77,Dimitris Michailidis @UCvFWP0O2V96YfJaJqlGhSLA,287K,0.3%,Greece,,86.1K,youtube,greece,False,2024,NA,NA,,
78,Ακαδημία Υγείας @UCIFhL_BGnJU42OjhsJ_6XPA,286K,0.2%,Greece,,85.8K,youtube,greece,False,2024,NA,NA,,
79,Siganos Music @UCLtCFl_mwYZ1QCmGxLubTuw,285K,-,Greece,,85.5K,youtube,greece,False,2024,NA,NA,,
80,NeverLander @UCqvggvs6JUKarFjZ1DARQag,285K,1.7%,Greece,,85.5K,youtube,greece,False,2024,NA,NA,,
81,Famous Games @UClDuZYG7d353dglnncfg2Pg,284K,1.1%,Greece,,85.2K,youtube,greece,False,2024,NA,NA,,
82,Maliatsis Tube @UCw0RXjCf-w32E9JtcUTpGbg,282K,1.5%,Greece,,84.6K,youtube,greece,False,2024,NA,NA,,
83,RythmosTube @UCM6gTuHQmT4KywfL2rtCXOg,281K,-,Greece,,84.3K,youtube,greece,False,2024,NA,NA,,
84,Kitoons στα ελληνικά @UCNARnDxcidZbvvQNAFoKbFQ,280K,-,Greece,,84K,youtube,greece,False,2024,NA,NA,,
85,Helena Paparizou @UC-fISqlTEQCDGfaqmze7Z7Q,278K,0.1%,Greece,,83.4K,youtube,greece,False,2024,NA,NA,,
86,Tsach @UCQ7nBCNFOfUA2tssObHdcSw,276K,-,Greece,,82.8K,youtube,greece,False,2024,NA,NA,,
87,SONICBOOM 2003 @UCH8upE98FSazja5EKY1Z8MA,276K,-,Greece,,82.8K,youtube,greece,False,2024,NA,NA,,
88,Radio Arvyla Official @UC1OFMmXk0_d-0dm3Pek9nyQ,274K,-,Greece,,82.2K,youtube,greece,False,2024,NA,NA,,
89,Robin Skouteris @UCKsIHGeZCceQea325W0XSgg,274K,0.2%,Greece,,82.2K,youtube,greece,False,2024,NA,NA,,
90,4THECRAFT @UCdzDAXqWKLuQ58zNtxJUZXw,273K,-,Greece,Art,81.9K,youtube,greece,False,2024,Lifestyle,MAPPED,,Art
91,Konstantina @UCUCJdWP-my8GD2-lpojxsJw,273K,2.2%,Greece,,81.9K,youtube,greece,False,2024,NA,NA,,
