rank,name,followers,er,country,topic_of_influence,potential_reach,unified_category,handle
66,CHUPITA,5500000,,Spain,,1700000,,@UCBYOJB0aaN9zXAR2-thQDdw
67,bytarifa,5500000,0.2,Spain,,1600000,,@UCbiqjDZeuczOizyzJ4Sp8fQ
68,Los mejores Top 10,5400000,,Spain,,1600000,,@UCU4dLZPpj0hRF-P4x4snO9g
69,Urban Roosters,5400000,,Spain,,1600000,,@UCvbTYgbzLcCginSC03fhmwg
70,Logan G,5300000,,Spain,,1600000,,@UCvAdWQikZSiykT99dqJ0Qxw
71,Asubio Kids,5200000,,Spain,,1600000,,@UC7Rrbm84x8RK0OkKlHpmiUQ
72,Groovy el Marciano - Español,5200000,,Spain,,1600000,,@UCG3awVo02qs8aCfDori2Uxg
73,dibusYmas,5200000,,Spain,,1600000,,@UCxQ_WZ2lFMAJYLnpom1L7Tg
74,FisioOnline,5200000,,Spain,,1600000,,@UC6iRiXWScChTr6uNLXjJYFQ
75,Lizy P,5000000,0.2,Spain,,1500000,,@UCoeXcVMriL31GQGBL-c2KJg
76,Pascu y Rodri,5000000,1.9,Spain,,1500000,,@UCxIBZ-nQhgZES3UaTm8eDPA
77,Acenix Cortos,4900000,,Spain,,1500000,,@UCgfjaYdmd49-3vFK0xbNLEQ
78,KillerCreeper55 - Minecraft,4900000,1.5,Spain,,1500000,,@UC1_aBBbg4vzI_Y8QAolPcCA
79,HISTORIAS CON RUTH,4900000,,Spain,,1500000,,@UCwaxDXAjuKeynj3sufRICJQ
80,KarenMéndezKM,4900000,0.4,Spain,,1500000,,@UC66UiuqOE5Sy0sR3OX6qO3g
81,Alvaro845,4900000,,Spain,,1500000,,@UC-wZqFr9B3gdbToNtdKWkrA
82,WhiteZunder,4800000,,Spain,,1500000,,@UC_dxqNXNp9dqbyDCXQEMckw
83,MrDs4,4800000,1.2,Spain,,1400000,,@UCkKdqfQUDb6BcC4mwYEkTnQ
84,AlphaSniper97,4800000,,Spain,,1400000,,@UCTh7LxBX092Ont5OwfLjeAg
85,Librería Secreta,4800000,,Spain,,1400000,,@UCCN63hZqtWN9xPU-gqko3Lw
86,BersGamer ❤,4700000,,Spain,,1400000,,@UCKVBGsCF9uitjUg-R3nMRpw
87,Kidd Keo,4600000,1.4,Spain,,1400000,,@UCBCD1nIuiH-d10_l6Q-8rRg
88,Adri,4600000,0.2,Spain,,1400000,,@UCNuMTUpcwaW_4sHxQAIs8Jw
89,GuidoFTO - FTO FAMILY,4600000,,Spain,,1400000,,@UCU0nCk_dDYf2PavgLbfgihQ
90,Didac Ribot,4600000,0.8,Spain,,1400000,,@UCsJJGg6hmHv2dCYity_PbUA
91,DRAW MY LIFE en Español,4600000,,Spain,,1400000,,@UChmLIRBQh3-bRJp3d6Dnnog
92,Lethal Crysis,4500000,0.9,Spain,,1400000,,@UCJCen5xxTtU7cnVHe3n424A
93,FREDY,4500000,0.1,Spain,,1400000,,@UCqRxWQHFyjoLGuMTPqXdb9g
94,BERET,4500000,0.9,Spain,,1400000,,@UCF1B6Qwd22vBa-Q32Pnj0DQ
95,León Picarón,4500000,,Spain,,1300000,,@UC7EPUDULa-Oru2MpL7UV8sA
96,Karina & Marina,4400000,,Spain,,1300000,,@UCfgn1AVa96Rye5DRETetq6g
97,Entrena con Sergio Peinado,4400000,0.1,Spain,,1300000,,@UC9l7xbkF_n-WP61f74AjKvw
98,Anna recetasfaciles,4400000,,Spain,,1300000,,@UCVf-uzV0XR-3DLtRs1sg6Og
99,Folagor03,4400000,,Spain,,1300000,,@UCYcdw2wL6W6iGBKZgGK_Hjw
100,Nexxuz World,4300000,0.8,Spain,,1300000,,@UCggHFGmLDDStxyM-uy9DYnQ
1,Avicii,20100000,0.3,Sweden,,6000000,,@UCPHjpfnnGklkRBBTd0k6aHg
2,Narins Beauty,13400000,1.4,Sweden,Beauty,4000000,Beauty/Fashion,@UCWXYdNyGX01rnTB-tQci8JQ
3,Panda,12100000,0.4,Sweden,Video Gaming,3600000,Tech/Gaming,@pandapubgmobilepanda
4,Levinho,11000000,,Sweden,,3300000,,@UCHpEfybj_wamBKz2u6IoiGA
5,Minecraft,10600000,,Sweden,,3200000,,@UC1sELGmy5jp5fQUugmuYlXQ
6,Zara Larsson,6600000,,Sweden,,2000000,,@UCjNRJBlxvvS0UXAT2Ack-QQ
7,Sevou,6300000,,Sweden,,1900000,,@UCVOd6kA37ubwZvo0BZXKCMQ
8,Awesome Restorations,5400000,,Sweden,,1600000,,@UCsCCifMby57qV_UmrYGladQ
9,LEMMiNO,4900000,,Sweden,,1500000,,@UCRcgy6GzDeccI7dkbbBna3Q
10,SethEverman,4400000,2.8,Sweden,,1300000,,@UCoNRSwYHJdy-yV1b82ZdHfQ
11,Panda Reacts,4300000,0.3,Sweden,,1300000,,@bluepanda
12,AronChupa & Little Sis Nora,3800000,,Sweden,Music,1100000,Music,@UC3dFWgPq2TrEqE114tGNNzQ
13,ABBA,3700000,0.2,Sweden,,1100000,,@UCYPs4y5esNqx6ax1CxZws6Q
14,Maher Zain,3600000,,Sweden,,1100000,,@UCMBXjVFU51CJ047U1Wp3JKQ
15,Panda Shorts,3600000,1.3,Sweden,,1100000,,@pandashorts
16,Galantis,3600000,,Sweden,,1100000,,@UC0YlhwQabxkHb2nfRTzsTTA
17,Anomaly,3200000,,Sweden,,945000,,@UCcqsx0NjdN3Ng9Nd8VSOlXg
18,Cedra Amara,3000000,3.0,Sweden,,888000,,@UCti_PtL-Nits3oqEoiQbWIw
19,Battlefield,2800000,,Sweden,,837000,,@UCvNBXWGykQrWb7kPAn5eLUQ
20,Simone Giertz,2600000,2.5,Sweden,,786000,,@UC3KEoMzNz8eYnwBC34RaKCQ
21,Wintergatan,2500000,0.7,Sweden,,753000,,@UCcXhhVwCT6_WqjkEniejRJQ
22,Arash,2400000,0.3,Sweden,,720000,,@UCeiO4WkOBrXEP2j6k-u7aNA
23,Keralis,2400000,0.5,Sweden,,708000,,@UCcJgOennb0II4a_qi9OMkRA
24,Score 90,2300000,1.1,Sweden,,690000,,@UCX7NrBIGUezEJxDK3vCZa7Q
25,MoonVines,1700000,0.3,Sweden,,519000,,@UClI-3t280qbWifHgwA_AUKA
26,Roxette,1700000,0.2,Sweden,,516000,,@UCjVf2FirkZsEW8LN6nZcnog
27,iskall85,1700000,1.6,Sweden,,498000,,@UCZ9x-z3iOnIbJxVpm1rsu2A
28,Nich Reacts,1700000,2.3,Sweden,,495000,,@UC_3wnkjGAnOPonRXAiPWI1Q
29,BikiniBodhi,1700000,0.4,Sweden,Video Gaming,495000,Tech/Gaming,@UCBtvdchuXXrYoovpc5fPlSQ
30,ميثك Mythic,1700000,,Sweden,,495000,,@UCwPt0slM2x57g1ECu4v3ehA
31,Sabaton,1600000,1.1,Sweden,,477000,,@UCjQhd1APsd5NQhiVZV7GYzg
32,Yummyyy y,1600000,,Sweden,,474000,,@UC0PHD1n7dKXWs0eOZyKlCxw
33,adrianisen,1400000,,Sweden,,426000,,@UCCiSF-QXf948TJ_sYjMPcNQ
34,lucaas,1300000,0.7,Sweden,,402000,,@UCfb2YpWR9FWTJMjzvAlP0_Q
35,Boomerang Sverige,1300000,,Sweden,,399000,,@UCBs-aNgBRJlb4G4aeD8ksQQ
36,SHIRIN DUNYO,1200000,,Sweden,,348000,,@UCExKpE59YNNr3KZUm3xUQOQ
37,Kid e Tales - Español,1100000,0.3,Sweden,,321000,,@UCG1H1ny0frxT3EDr7jZFykw
38,Anomaly & Papanomaly,1100000,,Sweden,,321000,,@UCqck1kDsBbrlKWHGRsk7dbQ
39,Mattias Krantz,1100000,6.2,Sweden,,315000,,@UCEgm-3RvRn4nCR-fGGVsfdQ
40,100 Great,1000000,,Sweden,,309000,,@UChdeAO0naFewi8leXaCquOQ
41,Familjen Lundell,1000000,0.3,Sweden,,306000,,@UCy8nxID41QLex23-iFiRtIQ
42,The Click,1000000,2.3,Sweden,,303000,,@UCPr3T20IPZ03gU9gZ2BwM5g
43,Valhalla Toons,1000000,0.2,Sweden,,300000,,@UCJorPzxwcOzCxDUWBYL60qA
44,Yung Lean,998000,6.0,Sweden,,299400,,@UCQSUJUDbJMzph0_vpyzvzZQ
45,Epidemic Pop,986000,,Sweden,,295800,,@UCzMxEa-lDX2AfgotszScOFg
46,Monia Halilali,982000,1.7,Sweden,Food and Drink Fashion Travel,294600,Beauty/Fashion,@UCObkj8zIEDmmz5InSg_cYBg
47,مطبخ الاكلات العراقية,962000,,Sweden,,288600,,@UCAb1TYmYbD7pfWpW1NK8-2g
48,A&Ω Productions,921000,,Sweden,,276300,,@UCz4Qb-1lIttNRgB_lQDm6eA
49,Hanna Öberg,920000,0.2,Sweden,,276000,,@UCBeKQoyinCzc6JdS_47nHKw
50,Sara and Naya I سارة و نايا,907000,,Sweden,,272100,,@saranayachannel
51,Sp4zie,891000,,Sweden,,267300,,@UCmtQGojT9O2LVzVIVKDGEjw
52,Oliver Nordin,879000,,Sweden,,263700,,@UCvuxFg1gRZfe9RbVAkO-jMg
53,Erik Grankvist,845000,17.8,Sweden,,253500,,@UCxByVUuLdxxiqQVmbOnDEzw
54,Linzor,834000,0.3,Sweden,,250200,,@UCq8gOq7Rw13pmaKD4Lbk4ug
55,Jorid Chaz,833000,,Sweden,,249900,,@UC7pY_6TRG2MPZdBQY361mHg
56,Kilian Experience,791000,2.4,Sweden,Celebrity,237300,Entertainment,@UCjdQaSJCYS4o2eG93MvIwqg
57,Mom and Jas,762000,,Sweden,,228600,,@UCCqLQYgayB34fhYSRaZ0xAA
58,Alfons,757000,0.2,Sweden,,227100,,@UC_992p_rzzgvs58lXmJwOHg
59,Anime Beta,741000,,Sweden,Music,222300,Music,@UCYuQXb3sVo_oLfEXpeIGM1Q
60,Ace of Base,732000,0.8,Sweden,,219600,,@UCansLl8T6imFHqOhfXoAHmg
61,Iza and Elle,714000,,Sweden,,214200,,@UCavExlvWWYsKRj_cSdLh8vw
62,JLC,708000,,Sweden,,212400,,@UC6WAeYfHfNgaf9DNg5OAdKQ
63,Willcraft,707000,0.2,Sweden,,212100,,@UCGzlZrlEzULFmXg8z21dUeQ
64,في العارضة,697000,0.8,Sweden,,209100,,@UCXtdv1ItHYAWmjGeiq8Msdg
65,Lucas Brar,694000,1.7,Sweden,,208200,,@UCwlnFJ4_SlJbVNQ0iye8CqQ
66,Torbjörn Åhman,692000,1.5,Sweden,,207600,,@UCSFaYYQzNMLo2U6rSNLpghg
67,Hungry Guy Recipes,683000,0.8,Sweden,,204900,,@UCcDMgfp0m3KDJaFrG48zrng
68,Arc North Daily,668000,1.7,Sweden,,200400,,@UCgSZsQtFCXNmxB5irju2AOw
69,Сатья.,650000,,Sweden,,195000,,@UCc_-qOw7RU61h7iY4_iremA
70,Random Making Movies,641000,2.5,Sweden,,192300,,@UC_PD6qVk7DVkzE9yU_jTzIw
71,CupOfCuteDIY,640000,,Sweden,,192000,,@UCpgNc7ZxQjPpbcYRSbCzHjg
72,Filledagreat,637000,,Sweden,,191100,,@UCcVZ-M88BLQj-JxjWey3heg
73,Chris Kläfford,633000,5.4,Sweden,,189900,,@UC2CFRI4tMnT9ZQC2XyUp2ow
74,หนูนาสวีเดน แฟนเฟจ Noona Sweden,629000,,Sweden,,188700,,@UCZQ2uM3dTLCEFH4gWIswLvQ
75,UFO Network,628000,,Sweden,Celebrity Music News,188400,Music,@UClSJmV9q7Vp7-T2WZSMTXUw
76,The Food Emperor,614000,2.3,Sweden,,184200,,@UCJ7yzQTV9Yw6zwAaEIL5Jtg
77,Bincy's Kitchen,610000,,Sweden,,183000,,@UCkh4LOxTkA7o1JInUlSPraw
78,MrMaxim,602000,0.1,Sweden,,180600,,@UCPKbW1excf-E7Tmwom1AgkQ
79,Rythian,596000,,Sweden,,178800,,@UCQd82ZrlW8b8_MujwDO9ajw
80,Nonstop Dan,593000,,Sweden,,177900,,@UCrLe85KbtkqnnSnIVc-KLjA
81,Thebausffs,589000,,Sweden,,176700,,@UCu7ODDeIZ4x1rJwM1LCVL8w
82,Love Island Sverige TV4,585000,,Sweden,,175500,,@UCN-yUPPT_5YOhlyIGiKD9Vw
83,TutorialsByHugo,572000,,Sweden,,171600,,@UCIjyqJXAr_G420gKaYwN0ug
84,Julia Westlin,569000,0.1,Sweden,,170700,,@UCB8K05s1RURRFeFop0hwmNQ
85,Warner Music Sweden,559000,,Sweden,Music,167700,Music,@UCU-0c1hN3jzWTdIetJCUULw
86,Esraa Ali,556000,,Sweden,,166800,,@UCFiNXdr91GCnAUo95_5HkiA
87,Peter Lindgren,556000,0.1,Sweden,Photography,166800,Music,@UCtM-xct7QQx0dL-swaMzYbg
88,Spoit,552000,0.9,Sweden,,165600,,@UCbE6TtMNc62m7d20j9tdeVw
89,TheLineUp,541000,0.5,Sweden,Fashion,162300,Beauty/Fashion,@UChyrYUBkDtaWw1E897ipHTg
90,Anis Don Demina,539000,1.1,Sweden,,161700,,@UCAuZ_Ky4GMd9YIJqJHj-ntw
91,Twenty One Two,537000,1.0,Sweden,,161100,,@UCjLfsQ_mGf4LO2HWJnYL5rA
92,Diet Doctor,533000,,Sweden,,159900,,@UCyxv-Kecjm1eH83nmDmVlvA
93,ArsenalVideosHD,529000,1.2,Sweden,,158700,,@UCXNPFRJgdTzA7SQF6rlHBOg
94,Swedwoods,527000,,Sweden,Celebrity Pets Beauty Technology,158100,Beauty/Fashion,@UCkamwny0IKatfz82LXcLTHQ
95,Jesse Enkamp,524000,3.0,Sweden,Sports,157200,Sports,@UCRIeMHsEdzA9RroG19kXdYg
96,ТЕЛЕСКОП,523000,,Sweden,,156900,,@UCHneTtpFtRiqpKWxj3zDYpQ
97,Mattias Pilhede,511000,0.9,Sweden,,153300,,@UCIGRhqYssT6IGPYOnZBFYKw
98,TheKays,507000,,Sweden,,152100,,@UCMfpKuloYpHH0-C3pSsourw
99,ZQR ZulQuR YT,505000,0.1,Sweden,,151500,,@UCMXnl2IxJau_nMe7WD0YmSA
100,Ben Mitkus,503000,,Sweden,,150900,,@UCzUCo8AuXrxMuZEfbnmw5iA
1,FIFA,12100000,,Switzerland,,3600000,,@UCpcTrCXblq78GZrTUTLWeBw
2,Eurovision Song Contest,5100000,,Switzerland,Music,1500000,Music,@UCRpjHHu8ivVWs73uxHlWwFA
3,Swissbeatbox,4700000,,Switzerland,,1400000,,@UCzgUc_EaBp2-u-zEvTC6P0g
4,LE GRAND JD,3700000,,Switzerland,,1100000,,@UCzjd9v6DMprAAvOBB4sxBPA
5,my mechanics,3300000,,Switzerland,,990000,,@UCMrMVIBtqFW6O0-MWq26gqw
6,FarsAttack,1900000,,Switzerland,,561000,,@UC-iNzkiXFbRr_l-lq9MVy7w
7,Laugh 4 Life,1900000,,Switzerland,,555000,,@UCmDOChfahA4gZU3WoRriNUQ
8,Alyaa Gad علياء جاد,1300000,0.6,Switzerland,,381000,,@UCk-FDoGNRa9XfXqF4ujMv7A
9,KeysJore,1300000,,Switzerland,,381000,,@UCOTyb6e_v9cz2Bu7VzFW7tg
10,Adrian von Ziegler,1100000,0.3,Switzerland,,324000,,@UCSeJA6az0GrNM4_-pl3HQSQ
11,Сестрички. Life,1000000,0.4,Switzerland,,306000,,@UC7CPog0JLWcKsUDnYUmKMpA
12,Kinstaar,963000,0.2,Switzerland,,288900,,@UC3l8a-MJtRS3jHvPz-rIUqg
13,Lava&Sherin TV لافا و شيرين,945000,0.1,Switzerland,,283500,,@UCc87qNcaVTeE9lX_FmhotyA
14,Hallo Deutschschule,920000,,Switzerland,,276000,,@UC5ZnpdkQIit8TWhGVDiDnQQ
15,PsYkO17,884000,,Switzerland,,265200,,@UC9AyDb5SJjy1iTMS_EqAjcA
16,FIG Channel,839000,,Switzerland,,251700,,@UCAM9Pvp3HzKvIAbAXHxidow
17,MercBenzKing,835000,0.6,Switzerland,,250500,,@UCwOzr0x28F-L1u6CHQ7CNUA
18,VERITY and CHELSEA,828000,,Switzerland,News,248400,Info/Business,@UCEt50ZvC_CtHHWB3TZKv9bA
19,CUBATON - OFFICIAL,801000,,Switzerland,,240300,,@UCvHlf_32EGLAnIDYgzkqO7A
20,Mike Horn,787000,0.6,Switzerland,,236100,,@mikehornexplorer
21,Dyne e Zinha - Culinária é Terapia,784000,,Switzerland,,235200,,@UCMPYAcYb1xphednO9uZrNUg
22,Nicocapone,765000,2.8,Switzerland,,229500,,@UCgrdZm9Nx3rCj8WenIoSIqw
23,World Economic Forum,750000,,Switzerland,,225000,,@UCw-kH-Od73XDAt7qtH9uBYA
24,Raffa's Plastic Life,744000,,Switzerland,,223200,,@UCLYdLddpWyURxEnmZsZUAyw
25,MK FamilyVLOGS,741000,,Switzerland,,222300,,@UCpnBTBkffNefiwriBxPyfnw
26,Junior Eurovision Song Contest,736000,0.5,Switzerland,,220800,,@UC-lkYjunAyfultKGuRJz6HQ
27,Swiss001,650000,0.3,Switzerland,,195000,,@UCYiaHzwtsww6phfxwUtZv8w
28,Royalty story,641000,0.1,Switzerland,News,192300,Info/Business,@UCAfh7C5p4MMVHRYvjjbPQew
29,2TONoffical,628000,,Switzerland,,188400,,@UCjPvfXJmB0pVSYAgchVOTbA
30,Nespresso,627000,,Switzerland,,188100,,@UCdrsm2O-1i3zl5K0lVOEC2A
31,Eric Flag,600000,,Switzerland,,180000,,@UCPJJkwm48LGt7LC6tUZMWZQ
32,Gulsara Norova,599000,,Switzerland,,179700,,@UCQ4BTUbQubCORrh3C1r759A
33,ROLEX,597000,,Switzerland,,179100,,@UClJXNsEKylFoB4ae6tZ9z5Q
34,Neron's Brother,565000,1.1,Switzerland,,169500,,@UCN-4imQmz1_EpEIZ7bjegaQ
35,Farming Simulator,557000,0.4,Switzerland,,167100,,@farmingsimulator
36,Syarif Zapata,554000,0.4,Switzerland,Careers,166200,Info/Business,@UCcoMsVZhSGW31RNm675LTVA
37,Dr. Filippo Ongaro,551000,,Switzerland,Business and Finance,165300,Info/Business,@UCpn6jPTFPFBEkTCNjuzYu_A
38,Open Hearts Can Unite,533000,,Switzerland,,159900,,@UCMIa0Y6LYsnkduN7fCKBx-A
39,Cacau schwarz,502000,0.4,Switzerland,,150600,,@UCKwhzMLfPXS8-3f2dqWkksA
40,KALUSH,502000,12.2,Switzerland,,150600,,@UCWJULrY4qhbj0pqnNOrYETg
41,ODIS,492000,,Switzerland,,147600,,@UC-g-PqBE-emVg9P424JzzTQ
42,Aida Doci Official,490000,0.1,Switzerland,,147000,,@UCn-lFKTfgmfLwUqdo-NQ6Rw
43,HEVOX,489000,1.8,Switzerland,,146700,,@UC7AS6NPaYXPOa0-RCdGicCg
44,Romy Wave,483000,0.3,Switzerland,,144900,,@UCiSvEEKUKTDCWz-ubCPPfnQ
45,Vanessa Somuayina,478000,1.3,Switzerland,,143400,,@UCbRL-oGuAnhubzI-TTj5qrA
46,SHN Survival Horror Network,465000,,Switzerland,,139500,,@UC4jOVIDDfiSo_8Ywrdqb95w
47,"Your Food, Your Medicine",462000,9.3,Switzerland,,138600,,@UCFFdNIOCNQZMAF00ac1AFlQ
48,ASMR Gina Carla,453000,,Switzerland,,135900,,@UCyXMP8HqouQgNZiPnIt8IqQ
49,Les archives de la RTS,446000,,Switzerland,Television,133800,Entertainment,@UCe1rxEqz65ZWXwvWLrvq0Rw
50,AirPano VR,422000,,Switzerland,,126600,,@UCUSElbgKZpE4Xdh5aFWG-Ig
51,الدعم في اللغة الانجليزية Mrs.samiya,406000,,Switzerland,,121800,,@UC3fiVbwJyT4l2Zh55dpni0g
52,Andreas Spiess,406000,,Switzerland,,121800,,@UCu7_D0o48KbfhpEohoP7YSQ
53,Melonpan,397000,0.6,Switzerland,,119100,,@UCnNAj7O2pARPGC7M0-zybAQ
54,La Magia del Crochet,394000,,Switzerland,,118200,,@UCDE0LT0WKTsfTtsOkfGIPtg
55,OMEGA,393000,0.1,Switzerland,,117900,,@UCF0mZ8eOx3ie5yCErYRoT5A
56,DaneDoSantos,390000,,Switzerland,,117000,,@UCivi14xl0L7X0dTevmreQmg
57,Science Time,385000,0.1,Switzerland,,115500,,@UCxoz4YfS4M3H3C57FD4jW4Q
58,alina madlaina,365000,1.1,Switzerland,,109500,,@UCvDaYMVEBoCoNm9CSEdGQAA
59,Roggerofamily,360000,,Switzerland,,108000,,@UCWorpwSH202vOg_uUig3f2g
60,RCHeliJet,359000,,Switzerland,,107700,,@UCTLEcIaYJEbUEzQc3-ZvruQ
61,Lerocque,351000,0.2,Switzerland,,105300,,@UC7Z-0uhkfpYJF-8EVDmd8eA
62,Waltrus,347000,,Switzerland,,104100,,@UCNYGhnRD-r-cBVz_LOmWwpA
63,Pro Launchpadder,342000,,Switzerland,,102600,,@UCSjVnduZR5GdrirOJEU2rWQ
64,Tataki,340000,0.1,Switzerland,,102000,,@UCde0cBJrjHbmUio1ZU4LijQ
65,GZBKarma,333000,2.7,Switzerland,,99900,,@UCXRvb2amew-biQXoeoOdacg
66,Бабушка Валюша,328000,1.1,Switzerland,,98400,,@UC7ZL6EfKiE-fl87gNqzYDDw
67,Camila Navarro,325000,,Switzerland,,97500,,@UChm6-z_ChmvKPvZz4eOEuUA
68,Harley-Davidson Breakout,325000,,Switzerland,,97500,,@UC_TtVWtUuJg5vO2fssHI3kg
69,Silvia Sahakyan,316000,1.8,Switzerland,,94800,,@UCgzpwFtQH8ijwXk9t8uZVEg
70,Stomp It Tutorials,310000,,Switzerland,,93000,,@UC1Ho5YvHCtyReazatbhBowA
71,CadeauDuCoeur,309000,,Switzerland,,92700,,@UCLwPo7A73AUgSa2Im5XIbhQ
72,Cook with Saima,308000,,Switzerland,,92400,,@UCZ1YYnReRqDv-pYzYGVqh6g
73,Técnica De Voz,306000,,Switzerland,,91800,,@UC2eo96EnzIFUt1FJR01L6RQ
74,Tanya Karatsuba Seid_Burkhan,305000,,Switzerland,News,91500,Info/Business,@UChyy_un2PBy0PwZWPgjhOEw
75,Sirup Music,302000,,Switzerland,,90600,,@UCOsYFfaNxTqxKFux98XU-EA
76,GOTO Conferences,301000,,Switzerland,,90300,,@UCs_tLP3AiwYKwdUHpltJPuA
77,ECN - European Cricket Network,300000,,Switzerland,,90000,,@UCzpKcXOP32CxF-X6iTpM7EQ
78,Lensbreak Studios,287000,0.6,Switzerland,,86100,,@UCKR9cijt0dqMHAnik0QYG2A
79,Ayano Aishi_Yan-chan,282000,0.3,Switzerland,,84600,,@UCtu73ucqCCkD4C22-dSjiEw
80,La Carologie,282000,0.8,Switzerland,,84600,,@UCxQcOTjUpeI8Goo6UXJ2NgA
81,The R,281000,,Switzerland,,84300,,@UCBjOLLnpy9W2ISC3rZ9F2JQ
82,CARAPS رياض الصيداوي,279000,,Switzerland,,83700,,@UCZG-5TSNgIlZtsm8o9qVtzQ
83,Alphadelta06,277000,0.8,Switzerland,,83100,,@UCT_GK8jTMglC2yFusiAtPjQ
84,Republic of Runners,276000,0.3,Switzerland,,82800,,@UCN6H5B9rhX0-rs90Dec9pVQ
85,nxs.,275000,,Switzerland,Music,82500,Music,@UCl4UOc8h1ZnO-inFPgAu7gw
86,Fitonomy,275000,,Switzerland,,82500,,@UCy5Twh1oGarUmVSpBaGXXxg
87,Lanka Real News,271000,0.1,Switzerland,,81300,,@UCXVKlt8ddkf0zwc5X8UNTlg
88,DrLiv,270000,1.7,Switzerland,,81000,,@UCu_vb7fQbN_qqWEUJ4fo2zQ
89,Manny FreSh,269000,1.0,Switzerland,,80700,,@UCd_IZUAbeU0-99XCaGIg4eA
90,Carmine,265000,1.9,Switzerland,,79500,,@UCzYVs0LTrd6265AIkl-vZlA
91,SRF Dok,264000,,Switzerland,,79200,,@UCdFkj0fA6VYJaty-v8_avvg
92,3 Minutes of Aviation,261000,4.4,Switzerland,,78300,,@UCCB1oLQY3XM86ACD05Lq4HQ
93,Mother's recipes,261000,,Switzerland,,78300,,@UCHrMuZqFEPwR1q7nHVDxMQQ
94,РИСОВАЛОЧКА,254000,1.7,Switzerland,,76200,,@UCh_jX7QuHH3qthr4iBIQNdQ
95,Cars with Luke,253000,,Switzerland,,75900,,@UCwgzx-E7BXya5thqTVFPCrg
96,Daniele Ganser,252000,1.8,Switzerland,,75600,,@UCgrHgV7atBftQk8dXwIDktg
97,IIHF Worlds 2022,251000,,Switzerland,,75300,,@UCtmgna7qB0oQF2oOcVgndbw
98,Aditotoro,246000,,Switzerland,,73800,,@UC1brmo4a2K1MCcl6BX-bUAA
99,Passe-moi les jumelles,245000,0.4,Switzerland,,73500,,@UCW3--jh4FUnSxw-gofzKnqg
100,jjennyss,243000,0.1,Switzerland,,72900,,@UCdVIMJyRT6MDDI2rcFJJmJw
1,WorkpointOfficial,38100000,,Thailand,,11400000,,@UC3ZkCd7XtUREnjjt3cyY_gg
2,ช่อง one31,35900000,,Thailand,,10800000,,@UC8f7MkX4MFOOJ2SerXLInCA
3,Ch3Thailand,31700000,,Thailand,,9500000,,@UC48h7Dst_hX82HxOf3xJw_w
4,GMM GRAMMY OFFICIAL,22300000,,Thailand,,6700000,,@UCG9gfnA5UDoLvz-tC9B-HKw
5,Grammy Gold Official,17200000,,Thailand,,5200000,,@UCFWsjsN53Sqvg2pWhSFmWBQ
6,GMMTV OFFICIAL​​,15600000,,Thailand,,4700000,,@UC8BzJM6_VbZTdiNLD4R1jxQ
7,Thairath Online,14900000,,Thailand,,4500000,,@UCrFDdD-EE05N7gjwZho2wqw
8,Ch7HD,14600000,,Thailand,,4400000,,@UCXUVnTEsLZBim_WlWxBvEwA
9,Genierock,14400000,,Thailand,,4300000,,@UCs2t9DlvAuyTBkvk2djGZKw
10,Bie The Ska,14000000,,Thailand,,4200000,,@UCjVb9mJZTeuPLN4hOjmvQnw
11,GMM25Thailand,13500000,,Thailand,,4100000,,@UCTP5z0kFg6-nPcZ79gTC67Q
12,My Mate Nate,12300000,0.4,Thailand,,3700000,,@mymatenate
13,Mark Wiens,9600000,,Thailand,Travel Food and Drink,2900000,Lifestyle,@UCyEd6QBSgat5kkC6svyjudA
14,rsfriends,9500000,,Thailand,,2900000,,@UC8GkZ5dlOrw-yN_nkOAIzPA
15,ครูนกเล็ก,9200000,,Thailand,,2800000,,@UCyRXnSFPjQ7JcQJvebSPYcg
16,เรื่องเล่าเช้านี้,9100000,,Thailand,,2700000,,@UC5wKpLWxAZBZrunls3mzwEw
17,1412 CH,8300000,,Thailand,,2500000,,@UCrwAK-5m3hatI0Ftexh0fxQ
18,PEACH EAT LAEK,8100000,0.5,Thailand,,2400000,,@UC8jdjGFODrFuR3e-HTmcsAw
19,CGGG,8100000,,Thailand,,2400000,,@UCbjxYa1F_1Lbm-IA5yAgWxg
20,HEARTROCKER,8000000,0.3,Thailand,Video Gaming,2400000,Tech/Gaming,@mrheartrockerz
21,YimYam TV,8000000,,Thailand,,2400000,,@UCcRu53iblqjNvJFFDLHikdA
22,ZENSE Entertainment,7600000,,Thailand,,2300000,,@UCyw69lFs9nFatEft6isn1CA
23,The Inner Studio,7300000,,Thailand,,2200000,,@UCa7a1ekrFPdvDW76lEHjo3A
24,Kristino Olsen,7300000,,Thailand,,2200000,,@UCNf-0CFebisYHzgizkFvFMg
25,Beam Copphone,7200000,,Thailand,,2200000,,@UCPZHbywHs_aNFjzyOJ97uxg
26,MNJ TV,7100000,0.1,Thailand,,2100000,,@UCKO4KD_9pNbonpU50IIVTMQ
27,VRZOchannel,6900000,,Thailand,,2100000,,@vrzotvthailand
28,TV Thunder Official,6900000,,Thailand,,2100000,,@UC3pyPJdd1J4OWCTnUd0ychA
29,Mr. Tfue,6800000,,Thailand,,2000000,,@UCGPYR4JXRDyYpHZXG6vZ_1Q
30,MR.B,6700000,,Thailand,,2000000,,@UC6W59uNv35j461kbYyIM8UQ
