rank,name,followers,er,country,topic_of_influence,potential_reach,unified_category,handle
85,ARIANNA GUILLÉN 🇪🇨👁,540400,12.68,Ecuador,Beauty and Self Care,162100,Beauty/Fashion,@ariannaguillenmakeup
86,Kelly Bustamante ☀️,522500,1.94,Ecuador,Fashion and Accessories,156800,Beauty/Fashion,@kellybustamante_
87,Fuull Farándula,521400,0.09,Ecuador,News Actors,156400,Info/Business,@fuullfarandula
88,Romina Calderon de Sánchez,518500,0.23,Ecuador,Entertainment and Music Parenting Actors Virtualization,155500,Music,@rominitacg
89,FLOR MARIA PALOMEQUE,514700,0.16,Ecuador,Acting and Drama Entertainment and Music Marketing and Advertising Actors,154400,Music,@mofletv
90,Sin Senos Sí Hay Paraíso,512500,0.6,Ecuador,Entertainment and Music Actors,153700,Music,@sinsenosihay
91,Leonardo Campana R,512300,11.88,Ecuador,Sports,153700,Sports,@leonardocampana
92,Dalo Bucaram,504100,1.46,Ecuador,Education family Parenting Actors,151200,Info/Business,@daloxhecho
93,Cynthia Naveda Ferrin,500200,0.22,Ecuador,Entertainment and Music,150100,Music,@cynthianaveda
94,🎈PEPE TOLA,500000,4.34,Ecuador,Life and Society Parenting Actors,150000,Lifestyle,@pepetola
95,Yilda Banchón,488300,1.64,Ecuador,Art,146500,Entertainment,@yildaoficial
96,Marcelo Freire,484300,0.02,Ecuador,Entertainment and Music,145300,Music,@marce_freire
97,Katty Garcia,481100,0.22,Ecuador,Fashion and Accessories Celebrity,144300,Beauty/Fashion,@kattygarciam
98,Genesis Marquinez,477300,3.82,Ecuador,,143200,,@genemarquinez
99,Arturo Leon Esteves,475800,1.02,Ecuador,Actors Modeling,142700,Beauty/Fashion,@leon_arturo_
100,VIP NOTICIAS EC,471000,0.2,Ecuador,Actors Virtualization,141300,Entertainment,@vipnoticiasec
1,Mohamed Salah,63500000,1.37,Egypt,Sports,19000000,Sports,@mosalah
2,Tamer Hosny,32300000,0.27,Egypt,Entertainment and Music Celebrity Singer Music,9700000,Music,@tamerhosny
3,Mohamed Ramadan,30700000,0.04,Egypt,Entertainment and Music Actors,9200000,Music,@mohamedramadanws
4,Amr Diab,23900000,0.07,Egypt,Entertainment and Music Music Singer Songwriting,7200000,Music,@amrdiab
5,Yasmine Sabri,21600000,0.77,Egypt,Acting and Drama Actors Lifestyle,6500000,Lifestyle,@yasmine_sabri
6,Hannah El-Zahed,20200000,1.26,Egypt,Entertainment and Music Modeling,6100000,Music,@hannahelzahed
7,Ahmed Helmy,18300000,0.37,Egypt,Entertainment and Music Celebrity Lifestyle Actors,5500000,Music,@ahmedhelmy
8,هيفاء حسوني Haifa Hassony,17200000,0.93,Egypt,Entertainment and Music Modeling,5100000,Music,@haifa_hassony
9,Donia Samir Ghanem,15100000,0.44,Egypt,Entertainment and Music family Celebrity Actors,4500000,Music,@donia.samir.ghanem
10,Rania Ibrahem | رانيا ابراهيم,13400000,0.86,Egypt,Fashion and Accessories Romance and Wedding,4000000,Beauty/Fashion,@rania_world
11,Ayten Amer,12900000,0.15,Egypt,Acting and Drama Celebrity Music Actors,3900000,Music,@aytenamer
12,Heba Magdi,12900000,0.42,Egypt,Acting and Drama Celebrity Music Actors,3900000,Music,@heba_magdi
13,Ramez Galal,12600000,0.63,Egypt,Celebrity Art Actors,3800000,Entertainment,@ramezgalalac
14,Mohamed Hamaki,12400000,0.23,Egypt,Entertainment and Music Music Singer,3700000,Music,@hamaki
15,Sherine Abdel-Wahab,12200000,1.43,Egypt,Celebrity Singer Music Actors,3600000,Music,@sherine
16,Mohamed Emam • محمد إمام,12000000,0.98,Egypt,Entertainment and Music Celebrity Actors Modeling,3600000,Music,@mohamedemam
17,Dina Elsherbiny,11100000,0.64,Egypt,Celebrity Modeling,3300000,Beauty/Fashion,@dinaelsherbinyy
18,Kinda Alloush كندة علوش.,10800000,0.32,Egypt,Acting and Drama Celebrity Modeling Actors,3200000,Beauty/Fashion,@kindaalloush
19,Ghada Abdelrazek,10700000,0.15,Egypt,Celebrity Actors Modeling Music,3200000,Music,@ghadaabdelrazek
20,Al Ahly SC,10100000,0.81,Egypt,Sports Entertainment and Music Soccer,3000000,Sports,@alahlyegypt
21,𝓜𝓪𝓲 𝓔𝔃𝔃 𝓔𝓵𝓭𝓲𝓷,10100000,0.69,Egypt,Acting and Drama Celebrity,3000000,Entertainment,@maiezzeldin
22,Ramadan Sobhy,10000000,0.2,Egypt,Soccer,3000000,Sports,@ramadansobhi51
23,Amy Samir Ghanem,8900000,0.88,Egypt,Actors,2700000,Entertainment,@amysamirghanem
24,محمد ابوتريكة,8700000,3.0,Egypt,Sports Soccer,2600000,Sports,@aboutrikamohammed
25,Mostafa Khater,8600000,0.17,Egypt,Celebrity Actors,2600000,Entertainment,@moustfakhater
26,نـور الـغندور,8600000,0.97,Egypt,Celebrity Actors,2600000,Entertainment,@nour
27,علي الخالدي _ Ali alkalede,8500000,0.51,Egypt,Entertainment and Music Home and Garden,2600000,Music,@alialkalede
28,Mohamed Henedy,8400000,0.66,Egypt,Entertainment and Music Celebrity Modeling,2500000,Music,@henedythereal
29,Mona Zaki,8100000,1.34,Egypt,Acting and Drama Celebrity Dogs Modeling,2400000,Beauty/Fashion,@monazakiofficial
30,Hassan El Raddad,8100000,0.89,Egypt,Entertainment and Music Parenting Actors,2400000,Music,@hassanelraddad
31,Nelly Karim,7900000,0.12,Egypt,Entertainment and Music family Celebrity Actors,2400000,Music,@nellykarim_official
32,Mohammed Usama Osos,7800000,0.16,Egypt,Celebrity Lifestyle,2300000,Lifestyle,@osossssssss
33,♠️ Ahmed Mekky ♠️,7600000,2.88,Egypt,Entertainment and Music Celebrity Actors Modeling,2300000,Music,@mekkystyle
34,Zeina Reda,7200000,0.98,Egypt,Celebrity,2200000,Entertainment,@zeinareda29
35,Riham Hagag,7100000,0.08,Egypt,Celebrity Actors Entertainment Music,2100000,Music,@rihamhagag
36,Ramy Sabry,7000000,0.32,Egypt,Entertainment and Music Music,2100000,Music,@ramysabry8
37,د. أيمن البياع Ayman Albayaa,7000000,0.74,Egypt,Celebrities,2100000,Entertainment,@draymanalbayaa
38,Mohamed Halawa,7000000,1.12,Egypt,Food,2100000,Lifestyle,@mhalawaofficial
39,Amr Khaled عمرو خالد,6400000,0.31,Egypt,Education,1900000,Info/Business,@amrkhaled
40,Hamada Helal,6400000,0.54,Egypt,Entertainment and Music,1900000,Music,@hamadahelaleg
41,Ashraf Abdel Baky,6200000,0.2,Egypt,Education Arts and Crafts,1900000,Info/Business,@ashrafabdilbaky
42,Ahmed ElSaka,6200000,0.84,Egypt,Outdoor Activity Celebrity Actors,1900000,Lifestyle,@ahmedelsakaeg
43,Ahmad Fahmy,6000000,0.19,Egypt,Acting and Drama Music,1800000,Music,@ahmadfahmy_official
44,Mohamed Elneny,5800000,2.15,Egypt,Sports Soccer,1700000,Sports,@elnennym
45,Carmen Soliman,5600000,0.94,Egypt,Art Modeling,1700000,Beauty/Fashion,@carmensoliman
46,Amr Saad,5500000,0.83,Egypt,Acting and Drama Entertainment and Music Celebrity,1700000,Music,@amrsaad.official
47,CBC Egypt,5400000,,Egypt,Entertainment and Music News TV Channel,1600000,Music,@cbcegypt
48,Ramy Gamal,5300000,0.39,Egypt,Entertainment and Music Music,1600000,Music,@ramygamalmusic
49,Amr Youssef,5300000,0.22,Egypt,Acting and Drama Celebrity Actors,1600000,Entertainment,@amryoussefofficial
50,Mai Selim,5300000,0.11,Egypt,Fashion Singer Modeling Actors,1600000,Music,@maiselim
51,Laila,5300000,1.95,Egypt,Acting and Drama Celebrity,1600000,Entertainment,@lailaazaherr11
52,Rogena - روجينا,5100000,0.2,Egypt,Acting and Drama Celebrity,1500000,Entertainment,@rogenaofficial
53,Ahmed Zaher,5000000,0.85,Egypt,Entertainment and Music,1500000,Music,@ahmedzaherofficial1
54,Menna Fadali 🤍,5000000,0.82,Egypt,Acting and Drama Celebrity Actors,1500000,Entertainment,@manoushafadali
55,Mr Olympia Big Ramy,4900000,0.36,Egypt,Fitness and Health Health & Fitness Humor Food & Drink,1500000,Lifestyle,@big_ramy
56,menna_el_sonny|منة السُني,4800000,1.72,Egypt,Travel Fashion and Accessories Modeling Lifestyle,1400000,Beauty/Fashion,@menna_el_sonny
57,Amina Khalil,4700000,0.88,Egypt,Fashion and Accessories Beauty and Self Care Celebrity Actors,1400000,Beauty/Fashion,@aminakhalilofficial
58,Mahmoud Trezeguet Official,4600000,2.2,Egypt,,1400000,,@mahmoudtrezeguet
59,احمد العوضي_ Ahmed Elawady,4600000,0.86,Egypt,Acting and Drama Fitness and Health Training Coaching,1400000,Lifestyle,@ahmed.elawady
60,FilGoal,4500000,0.11,Egypt,Sports News Video Games Modeling,1400000,Sports,@filgoal
61,Randa Elbehairy,4500000,0.06,Egypt,Entertainment and Music Romance and Wedding Celebrity Modeling,1400000,Music,@randaelbehairyofficial
62,محمد الشرنوبي,4500000,1.2,Egypt,Acting and Drama Entertainment and Music Celebrity Music,1400000,Music,@sharnouby
63,Hana Shiha,4200000,0.06,Egypt,Acting and Drama Arts and Crafts Celebrity Actors,1300000,Entertainment,@hanashiha
64,Khaled Youssef,4100000,0.29,Egypt,Fashion,1200000,Beauty/Fashion,@khaledyoussef_official
65,Amal Reda | أمال رضا,4000000,3.78,Egypt,Celebrity,1200000,Entertainment,@amal_aboalmgd
66,Rania Youssef,4000000,0.54,Egypt,Celebrity Modeling,1200000,Beauty/Fashion,@raniayoussef_
67,Ghada Adel,3900000,0.14,Egypt,Actors,1200000,Entertainment,@ghadaadel1
68,Abdulhalim Barakat,3900000,2.37,Egypt,Acting and Drama Upskilling Celebrity Lifestyle,1200000,Info/Business,@haleem_official
69,Asser Yassin ♣️,3800000,0.91,Egypt,Acting and Drama Celebrity Modeling,1100000,Beauty/Fashion,@asser_yassin
70,Dhafer L'Abidine ظافر العابدين,3800000,1.4,Egypt,Modeling Actors,1100000,Beauty/Fashion,@dhaferlabidine
71,Angham,3700000,0.37,Egypt,,1100000,,@anghamofficial
72,Heidy Karam,3600000,0.19,Egypt,Acting and Drama,1100000,Entertainment,@heidykaram
73,Bassem Youssef,3600000,0.12,Egypt,Celebrity Music Film Actors,1100000,Music,@bassem
74,Hany Shaker,3500000,0.24,Egypt,Entertainment and Music Medical Health,1100000,Music,@hanyshaker
75,Youssra يسرا,3500000,0.3,Egypt,Arts and Crafts Entertainment and Music Romance and Wedding Celebrity,1000000,Music,@youssra
76,Darine Haddad,3400000,0.32,Egypt,Acting and Drama Actors,1000000,Entertainment,@dareen_haddad
77,Mona Elshazly - منى الشاذلي,3400000,0.09,Egypt,Entertainment and Music,1000000,Music,@monaelshazly.official
78,Reham Ayman,3400000,0.54,Egypt,Acting and Drama Celebrity Actors,1000000,Entertainment,@rehamayman
79,Salma abdelazeem,3400000,2.89,Egypt,Fashion and Accessories,1000000,Beauty/Fashion,@salma_abdelazeem66
80,محمد عادل,3300000,4.8,Egypt,Acting and Drama,1000000,Entertainment,@mohamed.adil
81,ahmed hegazy,3300000,2.09,Egypt,Soccer Sports,994300,Sports,@ahmedhegazy6
82,Huda Elmufti,3200000,1.05,Egypt,Education Upskilling Celebrity Modeling,969600,Beauty/Fashion,@hudaelmufti
83,Dina Fouad دينا فؤاد,3200000,0.66,Egypt,Acting and Drama Entertainment and Music Romance and Wedding Celebrity,966300,Music,@dinafouad.official
84,Dr.Nour,3200000,1.02,Egypt,Beauty and Self Care Health and Medical Services,964800,Beauty/Fashion,@dr.nour.dentist
85,Asmaa Galal أسماء جلال,3200000,1.68,Egypt,Life and Society Celebrity Modeling,959400,Beauty/Fashion,@asmaa_galal
86,Tamer Ashour,3200000,0.94,Egypt,Entertainment and Music Singer Music Songwriting,958600,Music,@tamerashourofficial
87,خالد انور - khaled Anwar,3200000,0.96,Egypt,Celebrity Modeling Fashion Design,948200,Beauty/Fashion,@khaledanwarr
88,Mariam Seif | مريم سيف,3100000,5.36,Egypt,Auto and Vehicles,944500,Lifestyle,@mariamseiif
89,دوللي شاهين,3100000,0.08,Egypt,Art Fashion Music,938600,Music,@dollyshahine
90,Saad Samir,3100000,0.86,Egypt,,934600,,@saadssamirr20
91,Salma Abu Deif,3100000,0.84,Egypt,Celebrity Modeling Hair & Beauty Celebrities,932100,Beauty/Fashion,@salmaabudeif
92,Ahmed.elshobokshy.official,3100000,0.13,Egypt,Acting and Drama Entertainment and Music,932000,Music,@elshobokshy.1
93,Hassan El Shafei,3100000,0.45,Egypt,Entertainment and Music Arts and Crafts Music Actors,925400,Music,@hassanelshafei
94,W E G Z ® | ويجز,3100000,4.51,Egypt,Entertainment and Music,920000,Music,@wegzofficial
95,مي كساب,3000000,0.1,Egypt,Band,914700,Music,@maikassab
96,Yosra El Lozy,3000000,0.8,Egypt,Acting and Drama,906100,Entertainment,@yosraellozyofficial
97,Amr Warda,3000000,0.16,Egypt,Celebrity,894000,Entertainment,@ammrwardda
98,Ahmed Dawood - أحمد داود,3000000,0.11,Egypt,Acting and Drama Celebrity Actors Modeling,885100,Beauty/Fashion,@adawoodofficial
99,Wafaa Elkilany وفاء الكيلاني,2900000,0.6,Egypt,Entertainment and Music TV Host,876100,Music,@elkilanywafaa
100,Mariam Hussein/مريم حسين,2800000,0.12,Egypt,Acting and Drama Entertainment and Music Fashion and Accessories Music,844900,Music,@mariamhusseinofficial
1,Nayib Bukele,5400000,3.66,El Salvador,Actors,1600000,Entertainment,@nayibbukele
2,Carlos lopez portillo,3500000,0.16,El Salvador,Education Marketing and Advertising,1000000,Info/Business,@lopeztips53
3,Eden Levine,2100000,0.17,El Salvador,Beauty and Self Care Travel Fashion and Accessories Fitness and Health,635600,Beauty/Fashion,@eden__levine
4,Elsy Guevara,1400000,4.8,El Salvador,Fashion and Accessories Hair & Beauty Celebrities Design,416400,Beauty/Fashion,@elsyguevara
5,Sisy Guzmán,1400000,0.84,El Salvador,Romance and Wedding Life and Society Actors,414300,Lifestyle,@sisygarcia4
6,Elizabeth Cader,933500,1.13,El Salvador,Beauty,280000,Beauty/Fashion,@elizabethcader
7,Zully Rodríguez,893100,0.5,El Salvador,Sports Virtualization Actors,267900,Sports,@zullyrodriguezm
8,Ciproshow,892800,1.58,El Salvador,Entertainment and Music Actors Journalists,267800,Music,@ciproshow
9,Adriana Daabub,821800,6.22,El Salvador,Beauty and Self Care,246500,Beauty/Fashion,@adhasbun
10,✨ J O S S Y ✨,690500,5.2,El Salvador,,207100,,@joselinmartinezz98
11,SIVAR ES HUMOR®,677300,2.1,El Salvador,Funny Entertainment and Music Life and Society,203200,Music,@sivareshumor
12,Gaby 👑,674400,1.01,El Salvador,,202300,,@gabyosvel
13,Irene Castillo,593500,0.97,El Salvador,Actors Journalists,178000,Info/Business,@irenecastillotv
14,Alejandra Bernal,560500,1.12,El Salvador,Beauty and Self Care,168200,Beauty/Fashion,@_alebernal
15,Lore,544800,1.07,El Salvador,Fitness Journalists,163400,Info/Business,@lorenmenjivar
16,ESTE MAJE - SV ®🇸🇻,530600,1.6,El Salvador,,159200,,@estemaje_sv
17,Sebastian Melrose,527300,2.46,El Salvador,Auto and Vehicles Outdoor Activity Sports,158200,Sports,@sebmelrose
18,Silvia Santamaria,525100,0.78,El Salvador,family Pets Actors,157500,Lifestyle,@tutysantamaria
19,Johanna Maybelline Ortega,507100,0.97,El Salvador,Beauty and Self Care Hair & Beauty Celebrities DIY & Crafts,152100,Beauty/Fashion,@jmaybs_
20,Camilo Pugliato,506400,3.12,El Salvador,,151900,,@pugliato
21,Michelle alvanez,500300,6.38,El Salvador,Romance and Wedding,150100,Lifestyle,@michell13_11
22,LARISSA VEGA GRANIELLO,463900,1.29,El Salvador,Fashion and Accessories Actors Virtualization Humor,139200,Beauty/Fashion,@larissagraniello
23,Somaya Reece,461000,0.14,El Salvador,Fashion and Accessories Business and Finance Entrepreneur Business,138300,Beauty/Fashion,@somayareece
24,Madeline Guardado,437400,1.5,El Salvador,Entertainment and Music Marketing and Advertising Actors,131200,Music,@madelineguarda2
25,Tio Frank (Francisco Trejo),424100,2.36,El Salvador,,127200,,@tiofrank_
26,Celina Molina,416800,1.41,El Salvador,,125000,,@celinaz_m
27,Brenda Contreras Gutiérrez,414800,0.88,El Salvador,Finance family Business and Finance Actors,124400,Info/Business,@brendacontreras9
28,ANGIE BELTRAN,410600,9.77,El Salvador,,123200,,@angie__beltran9
29,Maria Alger,403000,0.36,El Salvador,Fitness and Health,120900,Lifestyle,@majo_alger
30,#MemesElSalvador,399300,2.15,El Salvador,,119800,,@memeselsalvador
31,Paz Cornu,393400,0.18,El Salvador,Fashion and Accessories Home and Garden Modeling,118000,Beauty/Fashion,@pazcornu
32,¡Las Mejores Frases!,382000,0.56,El Salvador,Romance and Wedding,114600,Lifestyle,@amoresdeparejas
33,❤🌻Genessis Martínez 🌻❤,378200,0.1,El Salvador,Fitness and Health Music Actors,113400,Music,@genessismartinez.4
34,jeimi gonzales,373400,0.63,El Salvador,,112000,,@jeimi_gonzaleshn
35,Luciana Sandoval,373000,1.14,El Salvador,Fashion and Accessories Education Marketing and Advertising Actors,111900,Beauty/Fashion,@lucianasandovalsv
36,Danyi Palencia,369400,0.33,El Salvador,,110800,,@danyipalencia26
37,Christian Maldonado,368900,38.48,El Salvador,,110700,,@christianjmaldonado
38,Telenovelas,363600,0.64,El Salvador,News Actors,109100,Info/Business,@infonovelas
39,Rivera 503🇸🇻,358700,0.3,El Salvador,,107600,,@karen_rivera2323
40,Carlos Castillo,358200,2.23,El Salvador,,107400,,@thenostalgiclatino
41,R O S Y A L B E R T O💕,357700,0.34,El Salvador,Fashion,107300,Beauty/Fashion,@rosyalbertotv
42,Linda Cruz,350700,0.81,El Salvador,Acting and Drama Travel Life and Society Marketing and Advertising,105200,Info/Business,@lindacruztv
43,Ely Recinos,344000,0.43,El Salvador,Entertainment and Music family Fitness and Health Actors,103200,Music,@elyrecinos
44,Abigail Mancia,338500,7.87,El Salvador,Entertainment and Music,101600,Music,@abby_villa20
45,Curly Velasquez,337400,0.84,El Salvador,Beauty and Self Care Entertainment and Music Modeling Actors,101200,Music,@thecurlyvshow
46,Yessica Carcamo,328900,2.76,El Salvador,Finance,98700,Info/Business,@yessicarcamo
47,Paola Orantes,316100,0.95,El Salvador,Entertainment and Music Actors Virtualization Journalists,94800,Music,@paolaorantessv
48,karencita,309000,2.44,El Salvador,Art,92700,Entertainment,@karen_cuellar00
49,JOSÉ MANUEL MARROQUÍN,303900,0.01,El Salvador,,91200,,@howeverandever
50,,303700,0.6,El Salvador,Beauty and Self Care,91100,Beauty/Fashion,@chalatecasbellezas
51,🇲 🇦 🇱 🇻 🇦 🇸 🇦 🇷 🇦,294800,0.14,El Salvador,Fashion Styling Lifestyle,88400,Beauty/Fashion,@malvasara
52,Roberto Acosta,294800,0.52,El Salvador,Entertainment and Music Soccer Actors,88400,Sports,@robertoacostatv
53,evamariabarboza,292500,0.01,El Salvador,Business and Finance Celebrity Art Fashion,87700,Beauty/Fashion,@evitamaria2122
54,MAMÁ | VIAJES | SUEÑOS,283300,0.25,El Salvador,Entertainment and Music Travel Marketing and Advertising Actors,85000,Music,@marisolgomez_tv
55,اكسجينى ♥✋,278500,0.9,El Salvador,,83500,,@oxgeney_tweets
56,Alejandra Ochoa,268200,0.48,El Salvador,Actors,80500,Entertainment,@alele8a_
57,✈ GRACIAS POR DARNOS ALAS SL ✈,261300,0.13,El Salvador,Actors Modeling Fashion,78400,Beauty/Fashion,@portal_soyluna_la
58,Yoselin Portillo,261300,0.66,El Salvador,,78400,,@yoseline__e
59,Andrea Mariona de Flores,253900,0.98,El Salvador,Entertainment and Music Life and Society Events Actors,76200,Music,@andrea_mariona
60,Yeimy L Merlos,251400,1.13,El Salvador,,75400,,@yeimymerlos_007
61,Y O U R S T R U L Y 🌻🇸🇻,247900,2.2,El Salvador,Entertainment Singer Modeling,74400,Music,@yt.michellexx
62,Raquel Ayala 🇸🇻/🇵🇷,245400,4.8,El Salvador,Music Modeling,73600,Music,@909_raquel
63,Kike Argueta,234100,1.9,El Salvador,,70200,,@wichitosv
64,iFrases,234100,3.14,El Salvador,Romance and Wedding,70200,Lifestyle,@ifraseguty
65,Besy Ramos,233600,4.12,El Salvador,,70100,,@bessy_ramosoficial4k
66,Pamela Zelaya,231600,0.31,El Salvador,Entertainment and Music Marketing and Advertising Actors Virtualization,69500,Music,@pameezelaya
67,Descubre El Salvador,230400,1.35,El Salvador,Travel,69100,Lifestyle,@descubreelsalvador
68,Jenny Soto,218200,0.92,El Salvador,Actors,65500,Entertainment,@jennysotosv
69,Laura Issela,216500,3.94,El Salvador,Entertainment and Music,64900,Music,@lauraisssela
70,Hery Henríquez,216100,0.7,El Salvador,Actors Modeling,64800,Beauty/Fashion,@heryhenriquez
